"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","confidence_first","html-keyboard-response","936","77650036","0.0-286.0-2.0","2121.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","right","59","50","59","false","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","937","77651205","0.0-286.0-5.0-0.0","1169","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","938","77652007","0.0-286.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","939","77653141","0.0-286.0-6.0","1133.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","59","50","59","false","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","940","77653142","0.0-287.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","11","116","300","238","62","right","59","false","2121.5999999046326","3","no","left","right","59","true","false","1133.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","941","77654590","0.0-288.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","942","77655096","0.0-288.0-1.0","null","[Dot display: left=236, right=300, diff=64]","null","","-1","-1","236","300","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","943","77656865","0.0-288.0-2.0","1768.3999999761581","Confidence judgement (first response)","","","-1","-1","","","","left","60.25","60.25","50","false","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","944","77657858","0.0-288.0-4.0-0.0","993","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","945","77658661","0.0-288.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","946","77659494","0.0-288.0-6.0","832","Confidence judgment (second response)","","","-1","-1","","","","left","60.25","60.25","50","false","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","947","77659495","0.0-289.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","12","117","236","300","64","left","60.25","false","1768.3999999761581","2","no","right","left","60.25","true","false","832","","","","","","",""
"","fixation","html-keyboard-response","948","77660834","0.0-290.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","949","77661337","0.0-290.0-1.0","null","[Dot display: left=235, right=300, diff=65]","null","","-1","-1","235","300","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","950","77663163","0.0-290.0-2.0","1825.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","53.25","53.25","50","false","67","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","951","77664711","0.0-290.0-3.0-0.0","1547","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","952","77665514","0.0-290.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","953","77666450","0.0-290.0-6.0","931.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","left","53.25","53.25","50","false","67","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","954","77666451","0.0-291.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","13","118","235","300","65","left","53.25","false","1825.0999999046326","1","no","right","left","53.25","true","false","931.3999999761581","","","","","","",""
"","attncheck","html-button-response","955","77668952","0.0-292.0","2500","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","956","77670240","0.0-293.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","957","77670743","0.0-293.0-1.0","null","[Dot display: left=233, right=300, diff=67]","null","","-1","-1","233","300","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","958","77673256","0.0-293.0-2.0","2512.5","Confidence judgement (first response)","","","-1","-1","","","","right","50.25","50","50.25","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","959","77674430","0.0-293.0-4.0-0.0","1174","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","960","77675233","0.0-293.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","961","77676296","0.0-293.0-6.0","1063","Confidence judgment (second response)","","","-1","-1","","","","right","50.25","50","50.25","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","962","77676297","0.0-294.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","14","119","233","300","67","right","50.25","true","2512.5","2","no","right","right","50.25","true","true","1063","","","","","","",""
"","block_message","html-button-response","963","77682031","0.0-295.0","5733","block message","0","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","964","77683410","0.0-296.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","965","77683913","0.0-296.0-1.0","null","[Dot display: left=234, right=300, diff=66]","null","","-1","-1","234","300","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","966","77685795","0.0-296.0-2.0","1881.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","right","85","50","85","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","967","77687018","0.0-296.0-3.0-0.0","1222","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","968","77687820","0.0-296.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","969","77688654","0.0-296.0-6.0","833.4000000953674","Confidence judgment (second response)","","","-1","-1","","","","right","85","50","85","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","970","77688655","0.0-297.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","0","120","234","300","66","right","85","true","1881.1000000238419","1","no","right","right","85","true","true","833.4000000953674","","","","","","",""
"","attncheck","html-button-response","971","77690567","0.0-298.0","1911","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","972","77691908","0.0-299.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","973","77692411","0.0-299.0-1.0","null","[Dot display: left=300, right=234, diff=66]","null","","-1","-1","300","234","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","974","77694603","0.0-299.0-2.0","2191","Confidence judgement (first response)","","","-1","-1","","","","left","94.75","94.75","50","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","975","77695452","0.0-299.0-5.0-0.0","848","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","976","77696254","0.0-299.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","977","77696882","0.0-299.0-6.0","627.9000000953674","Confidence judgment (second response)","","","-1","-1","","","","left","94.75","94.75","50","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","978","77696883","0.0-300.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","1","121","300","234","66","left","94.75","true","2191","3","no","right","left","94.75","false","true","627.9000000953674","","","","","","",""
"","attncheck","html-button-response","979","77698883","0.0-301.0","1998","attncheck","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","","",""
"","fixation","html-keyboard-response","980","77700331","0.0-302.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","981","77700833","0.0-302.0-1.0","null","[Dot display: left=234, right=300, diff=66]","null","","-1","-1","234","300","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","982","77702609","0.0-302.0-2.0","1775.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","right","80.75","50","80.75","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","983","77704094","0.0-302.0-4.0-0.0","1484","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","984","77704896","0.0-302.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","985","77706120","0.0-302.0-6.0","1223.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","80.75","50","80.75","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","986","77706121","0.0-303.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","2","122","234","300","66","right","80.75","true","1775.1000000238419","2","no","right","right","80.75","true","true","1223.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","987","77707617","0.0-304.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","988","77708120","0.0-304.0-1.0","null","[Dot display: left=235, right=300, diff=65]","null","","-1","-1","235","300","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","989","77710099","0.0-304.0-2.0","1978.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","79","79","50","false","67","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","990","77711458","0.0-304.0-3.0-0.0","1358","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","991","77712260","0.0-304.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","992","77713468","0.0-304.0-6.0","1207","Confidence judgment (second response)","","","-1","-1","","","","left","79","79","50","false","67","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","993","77713468","0.0-305.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","3","123","235","300","65","left","79","false","1978.2999999523163","1","no","right","left","79","true","false","1207","","","","","","",""
"","fixation","html-keyboard-response","994","77714672","0.0-306.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","995","77715174","0.0-306.0-1.0","null","[Dot display: left=233, right=300, diff=67]","null","","-1","-1","233","300","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","996","77716852","0.0-306.0-2.0","1676.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","right","88.5","50","88.5","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","997","77718185","0.0-306.0-3.0-0.0","1333","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","998","77718988","0.0-306.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","999","77720362","0.0-306.0-6.0","1373.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","88.5","50","88.5","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1000","77720362","0.0-307.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","4","124","233","300","67","right","88.5","true","1676.7999999523163","1","yes","right","right","88.5","true","true","1373.2000000476837","","","","","","",""
"","attncheck","html-button-response","1001","77721895","0.0-308.0","1532","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1002","77723247","0.0-309.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1003","77723750","0.0-309.0-1.0","null","[Dot display: left=234, right=300, diff=66]","null","","-1","-1","234","300","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1004","77726177","0.0-309.0-2.0","2425.7999999523163","Confidence judgement (first response)","","","-1","-1","","","","right","93.75","50","93.75","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1005","77726962","0.0-309.0-5.0-0.0","785","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1006","77727764","0.0-309.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1007","77728554","0.0-309.0-6.0","785.8999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","93.75","50","93.75","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1008","77728555","0.0-310.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","5","125","234","300","66","right","93.75","true","2425.7999999523163","3","yes","right","right","93.75","true","true","785.8999999761581","","","","","","",""
"","fixation","html-keyboard-response","1009","77730028","0.0-311.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1010","77730532","0.0-311.0-1.0","null","[Dot display: left=300, right=234, diff=66]","null","","-1","-1","300","234","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1011","77732175","0.0-311.0-2.0","1640.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","left","93.75","93.75","50","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1012","77733166","0.0-311.0-4.0-0.0","991","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1013","77733968","0.0-311.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1014","77734684","0.0-311.0-6.0","713.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","93.75","93.75","50","true","66","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1015","77734685","0.0-312.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","6","126","300","234","66","left","93.75","true","1640.1000000238419","2","yes","left","left","93.75","true","true","713.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1016","77736173","0.0-313.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1017","77736676","0.0-313.0-1.0","null","[Dot display: left=300, right=234, diff=66]","null","","-1","-1","300","234","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1018","77738750","0.0-313.0-2.0","2073.7000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","93","93","50","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1019","77740156","0.0-313.0-4.0-0.0","1405","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1020","77740958","0.0-313.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1021","77741586","0.0-313.0-6.0","626.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","left","93","93","50","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1022","77741586","0.0-314.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","7","127","300","234","66","left","93","true","2073.7000000476837","2","yes","left","left","93","true","true","626.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","1023","77742861","0.0-315.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1024","77743364","0.0-315.0-1.0","null","[Dot display: left=235, right=300, diff=65]","null","","-1","-1","235","300","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1025","77745756","0.0-315.0-2.0","2390.5","Confidence judgement (first response)","","","-1","-1","","","","right","87.25","50","87.25","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1026","77746812","0.0-315.0-5.0-0.0","1056","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1027","77747614","0.0-315.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1028","77748162","0.0-315.0-6.0","547.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","87.25","50","87.25","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1029","77748163","0.0-316.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","8","128","235","300","65","right","87.25","true","2390.5","3","yes","left","right","87.25","false","true","547.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1030","77749658","0.0-317.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1031","77750161","0.0-317.0-1.0","null","[Dot display: left=235, right=300, diff=65]","null","","-1","-1","235","300","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1032","77752228","0.0-317.0-2.0","2066.6999999284744","Confidence judgement (first response)","","","-1","-1","","","","right","85.75","50","85.75","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1033","77753658","0.0-317.0-3.0-0.0","1430","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1034","77754460","0.0-317.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1035","77755707","0.0-317.0-6.0","1245.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","85.75","50","85.75","true","65","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1036","77755708","0.0-318.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","9","129","235","300","65","right","85.75","true","2066.6999999284744","1","no","left","right","85.75","false","true","1245.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1037","77756940","0.0-319.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1038","77757443","0.0-319.0-1.0","null","[Dot display: left=235, right=300, diff=65]","null","","-1","-1","235","300","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1039","77759560","0.0-319.0-2.0","2115.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","70.25","50","70.25","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1040","77760633","0.0-319.0-5.0-0.0","1072","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1041","77761434","0.0-319.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1042","77761933","0.0-319.0-6.0","498","Confidence judgment (second response)","","","-1","-1","","","","right","70.25","50","70.25","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1043","77761934","0.0-320.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","10","130","235","300","65","right","70.25","true","2115.8000000715256","3","no","left","right","70.25","false","true","498","","","","","","",""
"","fixation","html-keyboard-response","1044","77763340","0.0-321.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1045","77763844","0.0-321.0-1.0","null","[Dot display: left=300, right=236, diff=64]","null","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1046","77766096","0.0-321.0-2.0","2251.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","left","95.25","95.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1047","77766969","0.0-321.0-5.0-0.0","872","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1048","77767770","0.0-321.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1049","77768423","0.0-321.0-6.0","652","Confidence judgment (second response)","","","-1","-1","","","","left","95.25","95.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1050","77768424","0.0-322.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","11","131","300","236","64","left","95.25","true","2251.3000000715256","3","no","left","left","95.25","true","true","652","","","","","","",""
"","fixation","html-keyboard-response","1051","77769892","0.0-323.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1052","77770395","0.0-323.0-1.0","null","[Dot display: left=300, right=236, diff=64]","null","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1053","77772299","0.0-323.0-2.0","1902.5","Confidence judgement (first response)","","","-1","-1","","","","left","92.25","92.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1054","77776825","0.0-323.0-4.0-0.0","4526","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1055","77777627","0.0-323.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1056","77778255","0.0-323.0-6.0","626.6000000238419","Confidence judgment (second response)","","","-1","-1","","","","left","92.25","92.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1057","77778255","0.0-324.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","12","132","300","236","64","left","92.25","true","1902.5","2","no","left","left","92.25","true","true","626.6000000238419","","","","","","",""
"","fixation","html-keyboard-response","1058","77779664","0.0-325.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1059","77780166","0.0-325.0-1.0","null","[Dot display: left=300, right=236, diff=64]","null","","-1","-1","300","236","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1060","77782028","0.0-325.0-2.0","1860.8999999761581","Confidence judgement (first response)","","","-1","-1","","","","left","58.25","58.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1061","77783410","0.0-325.0-3.0-0.0","1382","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1062","77784212","0.0-325.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1063","77784831","0.0-325.0-6.0","618.6999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","58.25","58.25","50","true","64","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1064","77784832","0.0-326.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","13","133","300","236","64","left","58.25","true","1860.8999999761581","1","no","left","left","58.25","true","true","618.6999999284744","","","","","","",""
"","fixation","html-keyboard-response","1065","77786053","0.0-327.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1066","77786561","0.0-327.0-1.0","null","[Dot display: left=236, right=300, diff=64]","null","","-1","-1","236","300","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1067","77789390","0.0-327.0-2.0","2827.6999999284744","Confidence judgement (first response)","","","-1","-1","","","","right","75.75","50","75.75","true","63","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1068","77790590","0.0-327.0-4.0-0.0","1199","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1069","77791392","0.0-327.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
