"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","[Dot display: left=266, right=300, diff=34]","null","numerosity","html-keyboard-response","675","882651","0.0-190.0-1.0","30","female","","-1","-1","266","300","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2155.5","Confidence judgement (first response)","","confidence_first","html-keyboard-response","676","884810","0.0-190.0-2.0","30","female","","-1","-1","","","","right","98","50","98","true","34","","","","","","","","","","","","","","","","","","","","","",""
"630","forcedAdvice","0","forced_advice_display","html-button-response","677","885443","0.0-190.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","678","886247","0.0-190.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"2725.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","679","888977","0.0-190.0-6.0","30","female","","-1","-1","","","","left","99.25","99.25","50","false","34","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","680","888979","0.0-191.0","30","female","","","","","","","","","","","","","","","5","4","79","266","300","34","right","98","2","yes","left","left","99.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","681","889261","0.0-192.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=266, right=300, diff=34]","null","numerosity","html-keyboard-response","682","889769","0.0-192.0-1.0","30","female","","-1","-1","266","300","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1487.300000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","683","891260","0.0-192.0-2.0","30","female","","-1","-1","","","","left","78.75","78.75","50","false","34","","","","","","","","","","","","","","","","","","","","","",""
"730","noAdvice","0","no_advice_display","html-button-response","684","891993","0.0-192.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","685","892796","0.0-192.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"626.3000000007451","Confidence judgment (second response)","","confidence_second","html-keyboard-response","686","893427","0.0-192.0-6.0","30","female","","-1","-1","","","","left","78.75","78.75","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","687","893429","0.0-193.0","30","female","","","","","","","","","","","","","","","5","5","80","266","300","34","left","78.75","3","yes","left","left","78.75","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","688","893672","0.0-194.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","689","894182","0.0-194.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2441.800000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","690","896627","0.0-194.0-2.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"1097","noAdvice","0","no_advice_display","html-button-response","691","897726","0.0-194.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","692","898529","0.0-194.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1060.3999999985099","Confidence judgment (second response)","","confidence_second","html-keyboard-response","693","899594","0.0-194.0-6.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","694","899596","0.0-195.0","30","female","","","","","","","","","","","","","","","5","6","81","265","300","35","right","98.25","3","yes","left","right","98.25","false","","","","","",""
"1477","attncheck","1","attncheck","html-button-response","695","901076","0.0-196.0","30","female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","",""
"null","fixation","null","fixation","html-keyboard-response","696","901438","0.0-197.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","697","901946","0.0-197.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1894.7000000029802","Confidence judgement (first response)","","confidence_first","html-keyboard-response","698","903844","0.0-197.0-2.0","30","female","","-1","-1","","","","left","76.75","76.75","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"863","[advice choice Y,N]","0","advice_choice","html-button-response","699","904710","0.0-197.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","700","905514","0.0-197.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"2625.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","701","908144","0.0-197.0-6.0","30","female","","-1","-1","","","","right","80.5","50","80.5","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","702","908146","0.0-198.0","30","female","","","","","","","","","","","","","","","5","7","82","265","300","35","left","76.75","1","yes","right","right","80.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","703","908432","0.0-199.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","704","908940","0.0-199.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1934.5999999977648","Confidence judgement (first response)","","confidence_first","html-keyboard-response","705","910877","0.0-199.0-2.0","30","female","","-1","-1","","","","right","99","50","99","true","35","","","","","","","","","","","","","","","","","","","","","",""
"647","forcedAdvice","0","forced_advice_display","html-button-response","706","911527","0.0-199.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","707","912330","0.0-199.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"826.2999999970198","Confidence judgment (second response)","","confidence_second","html-keyboard-response","708","913161","0.0-199.0-6.0","30","female","","-1","-1","","","","right","99","50","99","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","709","913163","0.0-200.0","30","female","","","","","","","","","","","","","","","5","8","83","265","300","35","right","99","2","yes","right","right","99","true","","","","","",""
"2710","block message","0","block_message","html-button-response","710","915877","0.0-201.0","30","female","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","711","916186","0.0-202.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","712","916693","0.0-202.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3814.60000000149","Confidence judgement (first response)","","confidence_first","html-keyboard-response","713","920511","0.0-202.0-2.0","30","female","","-1","-1","","","","left","99.75","99.75","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"49833","[advice choice Y,N]","0","advice_choice","html-button-response","714","970345","0.0-202.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","715","971150","0.0-202.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1925.5","Confidence judgment (second response)","","confidence_second","html-keyboard-response","716","973080","0.0-202.0-6.0","30","female","","-1","-1","","","","left","99.75","99.75","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","717","973082","0.0-203.0","30","female","","","","","","","","","","","","","","","5","9","84","300","265","35","left","99.75","1","yes","left","left","99.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","718","973312","0.0-204.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","719","973821","0.0-204.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8505.60000000149","Confidence judgement (first response)","","confidence_first","html-keyboard-response","720","982330","0.0-204.0-2.0","30","female","","-1","-1","","","","left","55.75","55.75","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"1163","[advice choice Y,N]","0","advice_choice","html-button-response","721","983496","0.0-204.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","722","984300","0.0-204.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1508.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","723","985814","0.0-204.0-6.0","30","female","","-1","-1","","","","right","98.5","50","98.5","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","724","985816","0.0-205.0","30","female","","","","","","","","","","","","","","","5","10","85","265","300","35","left","55.75","1","yes","right","right","98.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","725","986086","0.0-206.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","726","986594","0.0-206.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1999.300000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","727","988597","0.0-206.0-2.0","30","female","","-1","-1","","","","right","97.5","50","97.5","true","35","","","","","","","","","","","","","","","","","","","","","",""
"996","noAdvice","0","no_advice_display","html-button-response","728","989596","0.0-206.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","729","990399","0.0-206.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102179.80000000075","Confidence judgment (second response)","","confidence_second","html-keyboard-response","730","1092562","0.0-206.0-6.0","30","female","","-1","-1","","","","right","97.5","50","97.5","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","731","1092566","0.0-207.0","30","female","","","","","","","","","","","","","","","5","11","86","265","300","35","right","97.5","3","yes","right","right","97.5","true","","","","","",""
"1576","attncheck","1","attncheck","html-button-response","732","1094143","0.0-208.0","30","female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","",""
"null","fixation","null","fixation","html-keyboard-response","733","1094433","0.0-209.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","734","1094942","0.0-209.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2346.800000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","735","1097290","0.0-209.0-2.0","30","female","","-1","-1","","","","right","97","50","97","true","35","","","","","","","","","","","","","","","","","","","","","",""
"913","[advice choice Y,N]","0","advice_choice","html-button-response","736","1098205","0.0-209.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","737","1099009","0.0-209.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"3076.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","738","1102086","0.0-209.0-6.0","30","female","","-1","-1","","","","left","100","100","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","739","1102089","0.0-210.0","30","female","","","","","","","","","","","","","","","5","12","87","265","300","35","right","97","1","yes","left","left","100","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","740","1102582","0.0-211.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","741","1103090","0.0-211.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1825","Confidence judgement (first response)","","confidence_first","html-keyboard-response","742","1104917","0.0-211.0-2.0","30","female","","-1","-1","","","","left","98.25","98.25","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"730","forcedAdvice","0","forced_advice_display","html-button-response","743","1105649","0.0-211.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","744","1106453","0.0-211.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"691.0999999977648","Confidence judgment (second response)","","confidence_second","html-keyboard-response","745","1107148","0.0-211.0-6.0","30","female","","-1","-1","","","","left","98.25","98.25","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","746","1107150","0.0-212.0","30","female","","","","","","","","","","","","","","","5","13","88","300","265","35","left","98.25","2","yes","left","left","98.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","747","1107553","0.0-213.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","748","1108061","0.0-213.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23401.10000000149","Confidence judgement (first response)","","confidence_first","html-keyboard-response","749","1131460","0.0-213.0-2.0","30","female","","-1","-1","","","","left","97.5","97.5","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"1063","noAdvice","0","no_advice_display","html-button-response","750","1132525","0.0-213.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","751","1133328","0.0-213.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1293.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","752","1134626","0.0-213.0-6.0","30","female","","-1","-1","","","","left","97.5","97.5","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","753","1134628","0.0-214.0","30","female","","","","","","","","","","","","","","","5","14","89","300","265","35","left","97.5","3","yes","left","left","97.5","true","","","","","",""
"2878","block message","0","block_message","html-button-response","754","1137509","0.0-215.0","30","female","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","755","1137960","0.0-216.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","756","1138469","0.0-216.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3003.89999999851","Confidence judgement (first response)","","confidence_first","html-keyboard-response","757","1141475","0.0-216.0-2.0","30","female","","-1","-1","","","","right","98.75","50","98.75","false","35","","","","","","","","","","","","","","","","","","","","","",""
"963","[advice choice Y,N]","0","advice_choice","html-button-response","758","1142441","0.0-216.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","759","1143245","0.0-216.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"2793.300000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","760","1146042","0.0-216.0-6.0","30","female","","-1","-1","","","","left","80.5","80.5","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","761","1146045","0.0-217.0","30","female","","","","","","","","","","","","","","","6","0","90","300","265","35","right","98.75","1","yes","left","left","80.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","762","1146402","0.0-218.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","763","1146911","0.0-218.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3260.2000000029802","Confidence judgement (first response)","","confidence_first","html-keyboard-response","764","1150174","0.0-218.0-2.0","30","female","","-1","-1","","","","right","99.25","50","99.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"697","noAdvice","0","no_advice_display","html-button-response","765","1150874","0.0-218.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","766","1151677","0.0-218.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"810.5999999977648","Confidence judgment (second response)","","confidence_second","html-keyboard-response","767","1152492","0.0-218.0-6.0","30","female","","-1","-1","","","","right","99.25","50","99.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","768","1152494","0.0-219.0","30","female","","","","","","","","","","","","","","","6","1","91","265","300","35","right","99.25","3","yes","left","right","99.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","769","1152789","0.0-220.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","770","1153298","0.0-220.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1973.699999999255","Confidence judgement (first response)","","confidence_first","html-keyboard-response","771","1155275","0.0-220.0-2.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"713","forcedAdvice","0","forced_advice_display","html-button-response","772","1155990","0.0-220.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","773","1156795","0.0-220.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1309.199999999255","Confidence judgment (second response)","","confidence_second","html-keyboard-response","774","1158108","0.0-220.0-6.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","775","1158110","0.0-221.0","30","female","","","","","","","","","","","","","","","6","2","92","265","300","35","right","98.25","2","yes","right","right","98.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","776","1158601","0.0-222.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","777","1159109","0.0-222.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1879.7999999970198","Confidence judgement (first response)","","confidence_first","html-keyboard-response","778","1160992","0.0-222.0-2.0","30","female","","-1","-1","","","","left","99.5","99.5","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"713","forcedAdvice","0","forced_advice_display","html-button-response","779","1161707","0.0-222.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","780","1162511","0.0-222.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"675.7999999970198","Confidence judgment (second response)","","confidence_second","html-keyboard-response","781","1163192","0.0-222.0-6.0","30","female","","-1","-1","","","","left","99.5","99.5","50","true","34","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","782","1163195","0.0-223.0","30","female","","","","","","","","","","","","","","","6","3","93","300","265","35","left","99.5","2","yes","left","left","99.5","true","","","","","",""
"1026","block message","0","block_message","html-button-response","783","1164224","0.0-224.0","30","female","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","784","1164635","0.0-225.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=266, right=300, diff=34]","null","numerosity","html-keyboard-response","785","1165145","0.0-225.0-1.0","30","female","","-1","-1","266","300","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2193.300000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","786","1167341","0.0-225.0-2.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","34","","","","","","","","","","","","","","","","","","","","","",""
"681","forcedAdvice","0","forced_advice_display","html-button-response","787","1168024","0.0-225.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","788","1168828","0.0-225.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"642.1000000014901","Confidence judgment (second response)","","confidence_second","html-keyboard-response","789","1169475","0.0-225.0-6.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","34","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","790","1169477","0.0-226.0","30","female","","","","","","","","","","","","","","","6","4","94","266","300","34","right","98.25","2","yes","right","right","98.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","791","1169796","0.0-227.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=266, diff=34]","null","numerosity","html-keyboard-response","792","1170305","0.0-227.0-1.0","30","female","","-1","-1","300","266","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1733.3999999985099","Confidence judgement (first response)","","confidence_first","html-keyboard-response","793","1172041","0.0-227.0-2.0","30","female","","-1","-1","","","","left","98.25","98.25","50","true","34","","","","","","","","","","","","","","","","","","","","","",""
"1164","noAdvice","0","no_advice_display","html-button-response","794","1173208","0.0-227.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","795","1174011","0.0-227.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"926.1999999992549","Confidence judgment (second response)","","confidence_second","html-keyboard-response","796","1174942","0.0-227.0-6.0","30","female","","-1","-1","","","","left","98.25","98.25","50","true","34","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","797","1174944","0.0-228.0","30","female","","","","","","","","","","","","","","","6","5","95","300","266","34","left","98.25","3","yes","right","left","98.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","798","1175169","0.0-229.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=266, right=300, diff=34]","null","numerosity","html-keyboard-response","799","1175678","0.0-229.0-1.0","30","female","","-1","-1","266","300","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1960","Confidence judgement (first response)","","confidence_first","html-keyboard-response","800","1177642","0.0-229.0-2.0","30","female","","-1","-1","","","","left","98.5","98.5","50","false","34","","","","","","","","","","","","","","","","","","","","","",""
"1213","noAdvice","0","no_advice_display","html-button-response","801","1178858","0.0-229.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","802","1179661","0.0-229.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"959.5","Confidence judgment (second response)","","confidence_second","html-keyboard-response","803","1180626","0.0-229.0-6.0","30","female","","-1","-1","","","","left","98.5","98.5","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","804","1180628","0.0-230.0","30","female","","","","","","","","","","","","","","","6","6","96","266","300","34","left","98.5","3","yes","right","left","98.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","805","1181052","0.0-231.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","806","1181561","0.0-231.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1810.0999999977648","Confidence judgement (first response)","","confidence_first","html-keyboard-response","807","1183375","0.0-231.0-2.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"814","[advice choice Y,N]","0","advice_choice","html-button-response","808","1184191","0.0-231.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","809","1184995","0.0-231.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"691.1999999992549","Confidence judgment (second response)","","confidence_second","html-keyboard-response","810","1185691","0.0-231.0-6.0","30","female","","-1","-1","","","","right","98.25","50","98.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","811","1185694","0.0-232.0","30","female","","","","","","","","","","","","","","","6","7","97","265","300","35","right","98.25","1","yes","right","right","98.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","812","1185937","0.0-233.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","813","1186445","0.0-233.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3110.5","Confidence judgement (first response)","","confidence_first","html-keyboard-response","814","1189558","0.0-233.0-2.0","30","female","","-1","-1","","","","left","52.75","52.75","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"647","forcedAdvice","0","forced_advice_display","html-button-response","815","1190208","0.0-233.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
