"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"1460","Confidence judgement (first response)","","confidence_first","html-keyboard-response","569","1184665","0.0-158.0-2.0","28","male","","-1","-1","","","","right","67.5","50","67.5","false","57","","","","","","","","","","","","","","","","","","","","","",""
"899","forcedAdvice","0","forced_advice_display","html-button-response","570","1185565","0.0-158.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","571","1186368","0.0-158.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1946","Confidence judgment (second response)","","confidence_second","html-keyboard-response","572","1188317","0.0-158.0-6.0","28","male","","-1","-1","","","","left","50.7265625","50.7265625","50","true","57","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","573","1188318","0.0-159.0","28","male","","","","","","","","","","","","","","","4","4","64","300","244","56","right","67.5","2","yes","left","left","50.7265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","574","1188622","0.0-160.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=243, diff=57]","null","numerosity","html-keyboard-response","575","1189133","0.0-160.0-1.0","28","male","","-1","-1","300","243","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1846.9999999997672","Confidence judgement (first response)","","confidence_first","html-keyboard-response","576","1190982","0.0-160.0-2.0","28","male","","-1","-1","","","","left","65.75","65.75","50","true","57","","","","","","","","","","","","","","","","","","","","","",""
"854","noAdvice","0","no_advice_display","html-button-response","577","1191837","0.0-160.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","578","1192639","0.0-160.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1894","Confidence judgment (second response)","","confidence_second","html-keyboard-response","579","1194537","0.0-160.0-6.0","28","male","","-1","-1","","","","left","64.4765625","64.4765625","50","true","57","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","580","1194538","0.0-161.0","28","male","","","","","","","","","","","","","","","4","5","65","300","243","57","left","65.75","3","yes","left","left","64.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","581","1194917","0.0-162.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=243, diff=57]","null","numerosity","html-keyboard-response","582","1195427","0.0-162.0-1.0","28","male","","-1","-1","300","243","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1670","Confidence judgement (first response)","","confidence_first","html-keyboard-response","583","1197099","0.0-162.0-2.0","28","male","","-1","-1","","","","left","68.25","68.25","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"3002","[advice choice Y,N]","0","advice_choice","html-button-response","584","1200103","0.0-162.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","585","1200905","0.0-162.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1158","Confidence judgment (second response)","","confidence_second","html-keyboard-response","586","1202064","0.0-162.0-6.0","28","male","","-1","-1","","","","left","70.9765625","70.9765625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","587","1202065","0.0-163.0","28","male","","","","","","","","","","","","","","","4","6","66","300","243","57","left","68.25","1","yes","left","left","70.9765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","588","1202301","0.0-164.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=244, right=300, diff=56]","null","numerosity","html-keyboard-response","589","1202809","0.0-164.0-1.0","28","male","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","Confidence judgement (first response)","","confidence_first","html-keyboard-response","590","1204834","0.0-164.0-2.0","28","male","","-1","-1","","","","left","56.5","56.5","50","false","57","","","","","","","","","","","","","","","","","","","","","",""
"867","[advice choice Y,N]","0","advice_choice","html-button-response","591","1205702","0.0-164.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","592","1206505","0.0-164.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1630","Confidence judgment (second response)","","confidence_second","html-keyboard-response","593","1208137","0.0-164.0-6.0","28","male","","-1","-1","","","","right","53.0234375","50","53.0234375","true","57","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","594","1208138","0.0-165.0","28","male","","","","","","","","","","","","","","","4","7","67","244","300","56","left","56.5","1","yes","right","right","53.0234375","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","595","1208510","0.0-166.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=243, diff=57]","null","numerosity","html-keyboard-response","596","1209020","0.0-166.0-1.0","28","male","","-1","-1","300","243","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1793","Confidence judgement (first response)","","confidence_first","html-keyboard-response","597","1210816","0.0-166.0-2.0","28","male","","-1","-1","","","","left","64.5","64.5","50","true","57","","","","","","","","","","","","","","","","","","","","","",""
"948","[advice choice Y,N]","0","advice_choice","html-button-response","598","1211765","0.0-166.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","599","1212568","0.0-166.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1080","Confidence judgment (second response)","","confidence_second","html-keyboard-response","600","1213650","0.0-166.0-6.0","28","male","","-1","-1","","","","left","65.9765625","65.9765625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","601","1213651","0.0-167.0","28","male","","","","","","","","","","","","","","","4","8","68","300","243","57","left","64.5","1","yes","left","left","65.9765625","true","","","","","",""
"1897","block message","0","block_message","html-button-response","602","1215549","0.0-168.0","28","male","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","603","1215811","0.0-169.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=244, diff=56]","null","numerosity","html-keyboard-response","604","1216320","0.0-169.0-1.0","28","male","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1810","Confidence judgement (first response)","","confidence_first","html-keyboard-response","605","1218133","0.0-169.0-2.0","28","male","","-1","-1","","","","left","89.5","89.5","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"1151","noAdvice","0","no_advice_display","html-button-response","606","1219284","0.0-169.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","607","1220086","0.0-169.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3627","Confidence judgment (second response)","","confidence_second","html-keyboard-response","608","1223716","0.0-169.0-6.0","28","male","","-1","-1","","","","left","60.9765625","60.9765625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","609","1223717","0.0-170.0","28","male","","","","","","","","","","","","","","","4","9","69","300","244","56","left","89.5","3","yes","left","left","60.9765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","610","1224003","0.0-171.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=244, right=300, diff=56]","null","numerosity","html-keyboard-response","611","1224515","0.0-171.0-1.0","28","male","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2298.999999999767","Confidence judgement (first response)","","confidence_first","html-keyboard-response","612","1226815","0.0-171.0-2.0","28","male","","-1","-1","","","","right","51.75","50","51.75","true","56","","","","","","","","","","","","","","","","","","","","","",""
"1290","[advice choice Y,N]","0","advice_choice","html-button-response","613","1228105","0.0-171.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","614","1228907","0.0-171.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1405","Confidence judgment (second response)","","confidence_second","html-keyboard-response","615","1230315","0.0-171.0-6.0","28","male","","-1","-1","","","","left","50.2265625","50.2265625","50","false","57","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","616","1230316","0.0-172.0","28","male","","","","","","","","","","","","","","","4","10","70","244","300","56","right","51.75","1","yes","left","left","50.2265625","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","617","1230645","0.0-173.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=243, diff=57]","null","numerosity","html-keyboard-response","618","1231157","0.0-173.0-1.0","28","male","","-1","-1","300","243","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3606","Confidence judgement (first response)","","confidence_first","html-keyboard-response","619","1234766","0.0-173.0-2.0","28","male","","-1","-1","","","","left","52.25","52.25","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"1136","forcedAdvice","0","forced_advice_display","html-button-response","620","1235903","0.0-173.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","621","1236706","0.0-173.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1289.9999999997672","Confidence judgment (second response)","","confidence_second","html-keyboard-response","622","1237998","0.0-173.0-6.0","28","male","","-1","-1","","","","left","57.7265625","57.7265625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","623","1237999","0.0-174.0","28","male","","","","","","","","","","","","","","","4","11","71","300","243","57","left","52.25","2","yes","left","left","57.7265625","true","","","","","",""
"1680","attncheck","2","attncheck","html-button-response","624","1239680","0.0-175.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","",""
"null","fixation","null","fixation","html-keyboard-response","625","1239940","0.0-176.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=244, diff=56]","null","numerosity","html-keyboard-response","626","1240448","0.0-176.0-1.0","28","male","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1866","Confidence judgement (first response)","","confidence_first","html-keyboard-response","627","1242315","0.0-176.0-2.0","28","male","","-1","-1","","","","left","88.25","88.25","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"953","noAdvice","0","no_advice_display","html-button-response","628","1243269","0.0-176.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","629","1244071","0.0-176.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1976.9999999997672","Confidence judgment (second response)","","confidence_second","html-keyboard-response","630","1246050","0.0-176.0-6.0","28","male","","-1","-1","","","","left","82.7265625","82.7265625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","631","1246052","0.0-177.0","28","male","","","","","","","","","","","","","","","4","12","72","300","244","56","left","88.25","3","yes","left","left","82.7265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","632","1246525","0.0-178.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=244, diff=56]","null","numerosity","html-keyboard-response","633","1247033","0.0-178.0-1.0","28","male","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4812.999999999767","Confidence judgement (first response)","","confidence_first","html-keyboard-response","634","1251848","0.0-178.0-2.0","28","male","","-1","-1","","","","left","51.75","51.75","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"1136","forcedAdvice","0","forced_advice_display","html-button-response","635","1252985","0.0-178.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","636","1253788","0.0-178.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1273","Confidence judgment (second response)","","confidence_second","html-keyboard-response","637","1255064","0.0-178.0-6.0","28","male","","-1","-1","","","","left","56.4765625","56.4765625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","638","1255066","0.0-179.0","28","male","","","","","","","","","","","","","","","4","13","73","300","244","56","left","51.75","2","yes","left","left","56.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","639","1255417","0.0-180.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=244, right=300, diff=56]","null","numerosity","html-keyboard-response","640","1255928","0.0-180.0-1.0","28","male","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1835.0000000002328","Confidence judgement (first response)","","confidence_first","html-keyboard-response","641","1257765","0.0-180.0-2.0","28","male","","-1","-1","","","","right","71.5","50","71.5","true","56","","","","","","","","","","","","","","","","","","","","","",""
"866","noAdvice","0","no_advice_display","html-button-response","642","1258631","0.0-180.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","643","1259432","0.0-180.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1997","Confidence judgment (second response)","","confidence_second","html-keyboard-response","644","1261431","0.0-180.0-6.0","28","male","","-1","-1","","","","right","70.5234375","50","70.5234375","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","645","1261432","0.0-181.0","28","male","","","","","","","","","","","","","","","4","14","74","244","300","56","right","71.5","3","yes","left","right","70.5234375","false","","","","","",""
"1364","block message","0","block_message","html-button-response","646","1262798","0.0-182.0","28","male","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","647","1263116","0.0-183.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=244, diff=56]","null","numerosity","html-keyboard-response","648","1263625","0.0-183.0-1.0","28","male","","-1","-1","300","244","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1438","Confidence judgement (first response)","","confidence_first","html-keyboard-response","649","1265065","0.0-183.0-2.0","28","male","","-1","-1","","","","left","66.5","66.5","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"1031","forcedAdvice","0","forced_advice_display","html-button-response","650","1266097","0.0-183.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","651","1266898","0.0-183.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1429","Confidence judgment (second response)","","confidence_second","html-keyboard-response","652","1268331","0.0-183.0-6.0","28","male","","-1","-1","","","","left","68.2265625","68.2265625","50","true","56","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","653","1268332","0.0-184.0","28","male","","","","","","","","","","","","","","","5","0","75","300","244","56","left","66.5","2","yes","left","left","68.2265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","654","1268618","0.0-185.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=244, right=300, diff=56]","null","numerosity","html-keyboard-response","655","1269128","0.0-185.0-1.0","28","male","","-1","-1","244","300","56","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2469","Confidence judgement (first response)","","confidence_first","html-keyboard-response","656","1271598","0.0-185.0-2.0","28","male","","-1","-1","","","","right","78","50","78","true","55","","","","","","","","","","","","","","","","","","","","","",""
"2231","[advice choice Y,N]","0","advice_choice","html-button-response","657","1273830","0.0-185.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","658","1274632","0.0-185.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"3502","Confidence judgment (second response)","","confidence_second","html-keyboard-response","659","1278136","0.0-185.0-6.0","28","male","","-1","-1","","","","right","56.0234375","50","56.0234375","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","660","1278137","0.0-186.0","28","male","","","","","","","","","","","","","","","5","1","76","244","300","56","right","78","1","yes","left","right","56.0234375","false","","","","","",""
"1544","attncheck","2","attncheck","html-button-response","661","1279683","0.0-187.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","",""
"null","fixation","null","fixation","html-keyboard-response","662","1280017","0.0-188.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=245, diff=55]","null","numerosity","html-keyboard-response","663","1280527","0.0-188.0-1.0","28","male","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1786","Confidence judgement (first response)","","confidence_first","html-keyboard-response","664","1282315","0.0-188.0-2.0","28","male","","-1","-1","","","","left","76.25","76.25","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"864","forcedAdvice","0","forced_advice_display","html-button-response","665","1283180","0.0-188.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","666","1283981","0.0-188.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1580","Confidence judgment (second response)","","confidence_second","html-keyboard-response","667","1285563","0.0-188.0-6.0","28","male","","-1","-1","","","","left","76.7265625","76.7265625","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","668","1285564","0.0-189.0","28","male","","","","","","","","","","","","","","","5","2","77","300","245","55","left","76.25","2","yes","left","left","76.7265625","true","","","","","",""
"1582","attncheck","0","attncheck","html-button-response","669","1287148","0.0-190.0","28","male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","670","1287354","0.0-191.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=245, diff=55]","null","numerosity","html-keyboard-response","671","1287864","0.0-191.0-1.0","28","male","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1593","Confidence judgement (first response)","","confidence_first","html-keyboard-response","672","1289459","0.0-191.0-2.0","28","male","","-1","-1","","","","left","90.5","90.5","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"888","noAdvice","0","no_advice_display","html-button-response","673","1290347","0.0-191.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","674","1291149","0.0-191.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1762","Confidence judgment (second response)","","confidence_second","html-keyboard-response","675","1292914","0.0-191.0-6.0","28","male","","-1","-1","","","","left","88.4765625","88.4765625","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","676","1292915","0.0-192.0","28","male","","","","","","","","","","","","","","","5","3","78","300","245","55","left","90.5","3","yes","left","left","88.4765625","true","","","","","",""
"1098","block message","0","block_message","html-button-response","677","1294014","0.0-193.0","28","male","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","678","1294455","0.0-194.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=245, diff=55]","null","numerosity","html-keyboard-response","679","1294966","0.0-194.0-1.0","28","male","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1447","Confidence judgement (first response)","","confidence_first","html-keyboard-response","680","1296414","0.0-194.0-2.0","28","male","","-1","-1","","","","left","73.75","73.75","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"1071","forcedAdvice","0","forced_advice_display","html-button-response","681","1297486","0.0-194.0-4.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","682","1298289","0.0-194.0-4.0-1.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1255","Confidence judgment (second response)","","confidence_second","html-keyboard-response","683","1299547","0.0-194.0-6.0","28","male","","-1","-1","","","","left","70.4765625","70.4765625","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","684","1299549","0.0-195.0","28","male","","","","","","","","","","","","","","","5","4","79","300","245","55","left","73.75","2","yes","left","left","70.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","685","1299967","0.0-196.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=245, right=300, diff=55]","null","numerosity","html-keyboard-response","686","1300476","0.0-196.0-1.0","28","male","","-1","-1","245","300","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1574","Confidence judgement (first response)","","confidence_first","html-keyboard-response","687","1302052","0.0-196.0-2.0","28","male","","-1","-1","","","","right","85.5","50","85.5","true","55","","","","","","","","","","","","","","","","","","","","","",""
"910","noAdvice","0","no_advice_display","html-button-response","688","1302963","0.0-196.0-5.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","689","1303765","0.0-196.0-5.0-1.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1764.0000000002328","Confidence judgment (second response)","","confidence_second","html-keyboard-response","690","1305532","0.0-196.0-6.0","28","male","","-1","-1","","","","right","85.5234375","50","85.5234375","true","55","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","691","1305533","0.0-197.0","28","male","","","","","","","","","","","","","","","5","5","80","245","300","55","right","85.5","3","yes","left","right","85.5234375","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","692","1305939","0.0-198.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=245, diff=55]","null","numerosity","html-keyboard-response","693","1306448","0.0-198.0-1.0","28","male","","-1","-1","300","245","55","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1613","Confidence judgement (first response)","","confidence_first","html-keyboard-response","694","1308063","0.0-198.0-2.0","28","male","","-1","-1","","","","left","61.75","61.75","50","true","55","","","","","","","","","","","","","","","","","","","","","",""
"915","[advice choice Y,N]","0","advice_choice","html-button-response","695","1308979","0.0-198.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","696","1309782","0.0-198.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1397","Confidence judgment (second response)","","confidence_second","html-keyboard-response","697","1311181","0.0-198.0-6.0","28","male","","-1","-1","","","","left","66.4765625","66.4765625","50","true","54","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","698","1311182","0.0-199.0","28","male","","","","","","","","","","","","","","","5","6","81","300","245","55","left","61.75","1","yes","left","left","66.4765625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","699","1311456","0.0-200.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=246, diff=54]","null","numerosity","html-keyboard-response","700","1311965","0.0-200.0-1.0","28","male","","-1","-1","300","246","54","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1583","Confidence judgement (first response)","","confidence_first","html-keyboard-response","701","1313549","0.0-200.0-2.0","28","male","","-1","-1","","","","left","70.25","70.25","50","true","54","","","","","","","","","","","","","","","","","","","","","",""
"1063","[advice choice Y,N]","0","advice_choice","html-button-response","702","1314613","0.0-200.0-3.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","703","1315415","0.0-200.0-3.0-1.0-0.0","28","male","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1314","Confidence judgment (second response)","","confidence_second","html-keyboard-response","704","1316731","0.0-200.0-6.0","28","male","","-1","-1","","","","left","73.2265625","73.2265625","50","true","54","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","705","1316733","0.0-201.0","28","male","","","","","","","","","","","","","","","5","7","82","300","246","54","left","70.25","1","yes","left","left","73.2265625","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","706","1316951","0.0-202.0-0.0","28","male","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=246, diff=54]","null","numerosity","html-keyboard-response","707","1317459","0.0-202.0-1.0","28","male","","-1","-1","300","246","54","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1537","Confidence judgement (first response)","","confidence_first","html-keyboard-response","708","1318998","0.0-202.0-2.0","28","male","","-1","-1","","","","right","70.75","50","70.75","false","55","","","","","","","","","","","","","","","","","","","","","",""
