"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","828","2686738","0.0-250.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","829","2687254","0.0-250.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","830","2689263","0.0-250.0-2.0","2005.8999999761581","Confidence judgement (first response)","","","-1","-1","","","","right","85.5","50","85.5","true","39","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","831","2690028","0.0-250.0-3.0-0.0","764","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","832","2690837","0.0-250.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","833","2691379","0.0-250.0-6.0","540.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","85.5","50","85.5","true","39","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","834","2691401","0.0-251.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","6","12","102","260","300","40","right","85.5","true","2005.8999999761581","1","no","left","right","85.5","false","true","540.5999999046326","","","","","","",""
"","fixation","html-keyboard-response","835","2692752","0.0-252.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","836","2693264","0.0-252.0-1.0","null","[Dot display: left=300, right=261, diff=39]","null","","-1","-1","300","261","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","837","2694986","0.0-252.0-2.0","1718.3999999761581","Confidence judgement (first response)","","","-1","-1","","","","right","80.25","50","80.25","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","838","2695784","0.0-252.0-5.0-0.0","797","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","839","2696592","0.0-252.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","840","2697353","0.0-252.0-6.0","757.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","80.25","50","80.25","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","841","2697355","0.0-253.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","6","13","103","300","261","39","right","80.25","false","1718.3999999761581","3","no","left","right","80.25","true","false","757.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","842","2698833","0.0-254.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","843","2699345","0.0-254.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","844","2701023","0.0-254.0-2.0","1675","Confidence judgement (first response)","","","-1","-1","","","","right","91","50","91","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","845","2701989","0.0-254.0-5.0-0.0","964","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","846","2702798","0.0-254.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","847","2703591","0.0-254.0-6.0","790.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","91","50","91","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","848","2703594","0.0-255.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","6","14","104","260","300","40","right","91","true","1675","3","no","left","right","91","false","true","790.5999999046326","","","","","","",""
"","block_message","html-button-response","849","2808868","0.0-256.0","105268","block message","0","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","850","2810336","0.0-257.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","851","2810848","0.0-257.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","852","2812704","0.0-257.0-2.0","1854.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","left","73.5","73.5","50","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","853","2813438","0.0-257.0-4.0-0.0","731","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","854","2814247","0.0-257.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","855","2815090","0.0-257.0-6.0","840.6000000238419","Confidence judgment (second response)","","","-1","-1","","","","left","73.5","73.5","50","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","856","2815093","0.0-258.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","0","105","260","300","40","left","73.5","false","1854.1000000238419","2","no","right","left","73.5","true","false","840.6000000238419","","","","","","",""
"","fixation","html-keyboard-response","857","2816361","0.0-259.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","858","2816873","0.0-259.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","859","2818443","0.0-259.0-2.0","1566.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","76.5","50","76.5","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","860","2819125","0.0-259.0-4.0-0.0","681","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","861","2819935","0.0-259.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","862","2820694","0.0-259.0-6.0","755","Confidence judgment (second response)","","","-1","-1","","","","right","76.5","50","76.5","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","863","2820696","0.0-260.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","1","106","260","300","40","right","76.5","true","1566.2000000476837","2","no","left","right","76.5","false","true","755","","","","","","",""
"","fixation","html-keyboard-response","864","2822037","0.0-261.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","865","2822552","0.0-261.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","866","2824230","0.0-261.0-2.0","1676.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","left","79.75","79.75","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","867","2825063","0.0-261.0-3.0-0.0","831","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","868","2825871","0.0-261.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","869","2826783","0.0-261.0-6.0","907.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","left","79.75","79.75","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","870","2826785","0.0-262.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","2","107","300","260","40","left","79.75","true","1676.1000000238419","1","no","left","left","79.75","true","true","907.3999999761581","","","","","","",""
"","fixation","html-keyboard-response","871","2828206","0.0-263.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","872","2828717","0.0-263.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","873","2830384","0.0-263.0-2.0","1664","Confidence judgement (first response)","","","-1","-1","","","","right","77","50","77","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","874","2831168","0.0-263.0-5.0-0.0","782","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","875","2831976","0.0-263.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","876","2832869","0.0-263.0-6.0","891.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","77","50","77","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","877","2832872","0.0-264.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","3","108","260","300","40","right","77","true","1664","3","no","left","right","77","false","true","891.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","878","2834087","0.0-265.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","879","2834598","0.0-265.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","880","2836189","0.0-265.0-2.0","1587.8999999761581","Confidence judgement (first response)","","","-1","-1","","","","left","82.25","82.25","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","881","2837005","0.0-265.0-5.0-0.0","815","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","882","2837812","0.0-265.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","883","2838739","0.0-265.0-6.0","924.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","82.25","82.25","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","884","2838742","0.0-266.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","4","109","300","260","40","left","82.25","true","1587.8999999761581","3","no","left","left","82.25","true","true","924.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","885","2840182","0.0-267.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","886","2840693","0.0-267.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","887","2842510","0.0-267.0-2.0","1813.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","right","81.25","50","81.25","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","888","2843410","0.0-267.0-3.0-0.0","898","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","889","2844217","0.0-267.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","890","2844778","0.0-267.0-6.0","558.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","81.25","50","81.25","false","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","891","2844780","0.0-268.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","5","110","300","260","40","right","81.25","false","1813.9000000953674","1","no","left","right","81.25","true","false","558.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","892","2846212","0.0-269.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","893","2846729","0.0-269.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","894","2848281","0.0-269.0-2.0","1549.3999999761581","Confidence judgement (first response)","","","-1","-1","","","","right","73.75","50","73.75","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","895","2849348","0.0-269.0-4.0-0.0","1065","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","896","2850157","0.0-269.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","897","2851016","0.0-269.0-6.0","855","Confidence judgment (second response)","","","-1","-1","","","","right","73.75","50","73.75","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","898","2851018","0.0-270.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","6","111","300","260","40","right","73.75","false","1549.3999999761581","2","no","left","right","73.75","true","false","855","","","","","","",""
"","fixation","html-keyboard-response","899","2852323","0.0-271.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","900","2852838","0.0-271.0-1.0","null","[Dot display: left=259, right=300, diff=41]","null","","-1","-1","259","300","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","901","2854369","0.0-271.0-2.0","1528","Confidence judgement (first response)","","","-1","-1","","","","right","90","50","90","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","902","2855252","0.0-271.0-4.0-0.0","881","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","903","2856062","0.0-271.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","904","2856820","0.0-271.0-6.0","755.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","90","50","90","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","905","2856823","0.0-272.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","7","112","259","300","41","right","90","true","1528","2","no","left","right","90","false","true","755.3999999761581","","","","","","",""
"","fixation","html-keyboard-response","906","2858277","0.0-273.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","907","2858789","0.0-273.0-1.0","null","[Dot display: left=259, right=300, diff=41]","null","","-1","-1","259","300","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","908","2860371","0.0-273.0-2.0","1579.8000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","80.5","50","80.5","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","909","2861341","0.0-273.0-3.0-0.0","968","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","910","2862147","0.0-273.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","911","2862591","0.0-273.0-6.0","440.10000002384186","Confidence judgment (second response)","","","-1","-1","","","","right","80.5","50","80.5","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","912","2862593","0.0-274.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","8","113","259","300","41","right","80.5","true","1579.8000000715256","1","no","left","right","80.5","false","true","440.10000002384186","","","","","","",""
"","fixation","html-keyboard-response","913","2863862","0.0-275.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","914","2864374","0.0-275.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","915","2866094","0.0-275.0-2.0","1717","Confidence judgement (first response)","","","-1","-1","","","","left","94","94","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","916","2866961","0.0-275.0-3.0-0.0","865","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","917","2867767","0.0-275.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","918","2868428","0.0-275.0-6.0","658.1000000238419","Confidence judgment (second response)","","","-1","-1","","","","left","94","94","50","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","919","2868431","0.0-276.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","9","114","300","260","40","left","94","true","1717","1","no","left","left","94","true","true","658.1000000238419","","","","","","",""
"","attncheck","html-button-response","920","2870046","0.0-277.0","1613","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","Stop","","","","",""
"","fixation","html-keyboard-response","921","2871267","0.0-278.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","922","2871779","0.0-278.0-1.0","null","[Dot display: left=260, right=300, diff=40]","null","","-1","-1","260","300","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","923","2873747","0.0-278.0-2.0","1966.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","80.75","50","80.75","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","924","2874833","0.0-278.0-4.0-0.0","1084","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","925","2875642","0.0-278.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","926","2876652","0.0-278.0-6.0","1007.8000000715256","Confidence judgment (second response)","","","-1","-1","","","","right","80.75","50","80.75","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","927","2876655","0.0-279.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","10","115","260","300","40","right","80.75","true","1966.3000000715256","2","no","right","right","80.75","true","true","1007.8000000715256","","","","","","",""
"","fixation","html-keyboard-response","928","2878093","0.0-280.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","929","2878609","0.0-280.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","930","2880286","0.0-280.0-2.0","1674.6000000238419","Confidence judgement (first response)","","","-1","-1","","","","right","76.25","50","76.25","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","931","2881288","0.0-280.0-5.0-0.0","1001","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","932","2882098","0.0-280.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","933","2882839","0.0-280.0-6.0","738.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","76.25","50","76.25","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","934","2882842","0.0-281.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","11","116","300","260","40","right","76.25","false","1674.6000000238419","3","no","right","right","76.25","false","false","738.3999999761581","","","","","","",""
"","fixation","html-keyboard-response","935","2884167","0.0-282.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","936","2884679","0.0-282.0-1.0","null","[Dot display: left=300, right=259, diff=41]","null","","-1","-1","300","259","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","937","2886826","0.0-282.0-2.0","2144","Confidence judgement (first response)","","","-1","-1","","","","left","90.75","90.75","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","938","2887792","0.0-282.0-3.0-0.0","965","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","939","2888598","0.0-282.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","940","2889844","0.0-282.0-6.0","1242.5","Confidence judgment (second response)","","","-1","-1","","","","left","90.75","90.75","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","941","2889847","0.0-283.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","12","117","300","259","41","left","90.75","true","2144","1","no","right","left","90.75","false","true","1242.5","","","","","","",""
"","fixation","html-keyboard-response","942","2891268","0.0-284.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","943","2891780","0.0-284.0-1.0","null","[Dot display: left=300, right=259, diff=41]","null","","-1","-1","300","259","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","944","2893315","0.0-284.0-2.0","1532","Confidence judgement (first response)","","","-1","-1","","","","left","80.75","80.75","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","945","2894347","0.0-284.0-5.0-0.0","1031","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","946","2895153","0.0-284.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","947","2895984","0.0-284.0-6.0","826.6000000238419","Confidence judgment (second response)","","","-1","-1","","","","left","80.75","80.75","50","true","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","948","2896002","0.0-285.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","13","118","300","259","41","left","80.75","true","1532","3","no","right","left","80.75","false","true","826.6000000238419","","","","","","",""
"","fixation","html-keyboard-response","949","2897473","0.0-286.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","950","2897985","0.0-286.0-1.0","null","[Dot display: left=259, right=300, diff=41]","null","","-1","-1","259","300","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","951","2899469","0.0-286.0-2.0","1480.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","84","50","84","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","952","2900235","0.0-286.0-5.0-0.0","765","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","953","2901044","0.0-286.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","954","2902221","0.0-286.0-6.0","1174.1000000238419","Confidence judgment (second response)","","","-1","-1","","","","right","84","50","84","true","40","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","955","2902239","0.0-287.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","14","119","259","300","41","right","84","true","1480.2000000476837","3","no","right","right","84","true","true","1174.1000000238419","","","","","","",""
"","block_message","html-button-response","956","2996840","0.0-288.0","94597","block message","0","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","957","2998091","0.0-289.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","958","2998602","0.0-289.0-1.0","null","[Dot display: left=300, right=260, diff=40]","null","","-1","-1","300","260","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","959","3000143","0.0-289.0-2.0","1537.6000000238419","Confidence judgement (first response)","","","-1","-1","","","","right","98","50","98","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","960","3000926","0.0-289.0-4.0-0.0","781","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","961","3001736","0.0-289.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","962","3002761","0.0-289.0-6.0","1021.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","98","50","98","false","41","","","","","","","","","","","","","","","","","","","","","","","","","","",""
