"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","advice_direction","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","959","1317949","0.0-291.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","960","1318456","0.0-291.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","961","1320855","0.0-291.0-2.0","2394.8999999910593","Confidence judgement (first response)","","","-1","-1","","","","left","86.25","86.25","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","962","1324870","0.0-291.0-3.0-0.0","4012","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","963","1325673","0.0-291.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","964","1326662","0.0-291.0-6.0","986.5","Confidence judgment (second response)","","","-1","-1","","","","left","86.25","86.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","965","1326665","0.0-292.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","0","120","300","262","38","left","86.25","true","2394.8999999910593","1","no","left","left","86.25","true","","986.5","","","","","","","",""
"","fixation","html-keyboard-response","966","1328100","0.0-293.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","967","1328607","0.0-293.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","968","1330470","0.0-293.0-2.0","1859.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","left","93.75","93.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","969","1333138","0.0-293.0-5.0-0.0","2666","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","970","1333941","0.0-293.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","971","1334950","0.0-293.0-6.0","1006.1999999880791","Confidence judgment (second response)","","","-1","-1","","","","left","93.75","93.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","972","1334953","0.0-294.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","1","121","300","263","37","left","93.75","true","1859.5999999940395","3","no","left","left","93.75","true","","1006.1999999880791","","","","","","","",""
"","fixation","html-keyboard-response","973","1336422","0.0-295.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","974","1336927","0.0-295.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","975","1338347","0.0-295.0-2.0","1417.300000011921","Confidence judgement (first response)","","","-1","-1","","","","left","89.75","89.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","976","1339640","0.0-295.0-3.0-0.0","1290","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","977","1340443","0.0-295.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","978","1341301","0.0-295.0-6.0","854.9000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","89.75","89.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","979","1341303","0.0-296.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","2","122","300","263","37","left","89.75","true","1417.300000011921","1","no","left","left","89.75","true","","854.9000000059605","","","","","","","",""
"","fixation","html-keyboard-response","980","1342616","0.0-297.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","981","1343123","0.0-297.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","982","1344602","0.0-297.0-2.0","1475.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","left","62","62","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","983","1345601","0.0-297.0-3.0-0.0","996","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","984","1346404","0.0-297.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","985","1347211","0.0-297.0-6.0","804.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","left","62","62","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","986","1347213","0.0-298.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","3","123","300","263","37","left","62","true","1475.4000000059605","1","no","left","left","62","true","","804.2000000029802","","","","","","","",""
"","fixation","html-keyboard-response","987","1348598","0.0-299.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","988","1349104","0.0-299.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","989","1350797","0.0-299.0-2.0","1689.1000000089407","Confidence judgement (first response)","","","-1","-1","","","","left","68.25","68.25","50","false","38","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","990","1352658","0.0-299.0-4.0-0.0","1859","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","991","1353461","0.0-299.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","992","1354297","0.0-299.0-6.0","832.8000000119209","Confidence judgment (second response)","","","-1","-1","","","","left","68.25","68.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","993","1354300","0.0-300.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","4","124","263","300","37","left","68.25","false","1689.1000000089407","2","no","right","left","68.25","true","","832.8000000119209","","","","","","","",""
"","fixation","html-keyboard-response","994","1355554","0.0-301.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","995","1356063","0.0-301.0-1.0","null","[Dot display: left=300, right=262, diff=38]","null","","-1","-1","300","262","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","996","1357526","0.0-301.0-2.0","1459","Confidence judgement (first response)","","","-1","-1","","","","left","83.75","83.75","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","997","1358522","0.0-301.0-4.0-0.0","995","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","998","1359325","0.0-301.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","999","1360087","0.0-301.0-6.0","760.2999999970198","Confidence judgment (second response)","","","-1","-1","","","","left","83.75","83.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1000","1360089","0.0-302.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","5","125","300","262","38","left","83.75","true","1459","2","no","left","left","83.75","true","","760.2999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1001","1361543","0.0-303.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1002","1362047","0.0-303.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1003","1364254","0.0-303.0-2.0","2202.5","Confidence judgement (first response)","","","-1","-1","","","","left","68","68","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1004","1365481","0.0-303.0-3.0-0.0","1223","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1005","1366284","0.0-303.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1006","1366944","0.0-303.0-6.0","657.4000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","68","68","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1007","1366945","0.0-304.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","6","126","300","263","37","left","68","true","2202.5","1","no","left","left","68","true","","657.4000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1008","1368423","0.0-305.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1009","1368931","0.0-305.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1010","1370136","0.0-305.0-2.0","1200.0999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","85","50","85","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1011","1371260","0.0-305.0-5.0-0.0","1122","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1012","1372064","0.0-305.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1013","1372803","0.0-305.0-6.0","735.7000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","85","50","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1014","1372806","0.0-306.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","7","127","263","300","37","right","85","true","1200.0999999940395","3","no","left","right","85","false","","735.7000000029802","","","","","","","",""
"","fixation","html-keyboard-response","1015","1374298","0.0-307.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1016","1374804","0.0-307.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1017","1375851","0.0-307.0-2.0","1043","Confidence judgement (first response)","","","-1","-1","","","","left","81.5","81.5","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1018","1376807","0.0-307.0-4.0-0.0","952","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1019","1377610","0.0-307.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","left","","","","","","",""
"","confidence_second","html-keyboard-response","1020","1378452","0.0-307.0-6.0","838.9000000059605","Confidence judgment (second response)","","","-1","-1","","","","left","81.5","81.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1021","1378455","0.0-308.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","8","128","300","263","37","left","81.5","true","1043","2","no","left","left","81.5","true","","838.9000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1022","1379879","0.0-309.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1023","1380387","0.0-309.0-1.0","null","[Dot display: left=300, right=263, diff=37]","null","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1024","1381714","0.0-309.0-2.0","1322.5","Confidence judgement (first response)","","","-1","-1","","","","left","91.25","91.25","50","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1025","1382511","0.0-309.0-5.0-0.0","794","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1026","1383314","0.0-309.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1027","1384034","0.0-309.0-6.0","716.5","Confidence judgment (second response)","","","-1","-1","","","","left","91.25","91.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1028","1384037","0.0-310.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","9","129","300","263","37","left","91.25","true","1322.5","3","no","left","left","91.25","true","","716.5","","","","","","","",""
"","fixation","html-keyboard-response","1029","1385525","0.0-311.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1030","1386032","0.0-311.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1031","1387058","0.0-311.0-2.0","1022.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","75.25","50","75.25","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1032","1387905","0.0-311.0-5.0-0.0","844","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1033","1388707","0.0-311.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1034","1389387","0.0-311.0-6.0","677.6999999880791","Confidence judgment (second response)","","","-1","-1","","","","right","75.25","50","75.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1035","1389388","0.0-312.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","10","130","263","300","37","right","75.25","true","1022.4000000059605","3","no","left","right","75.25","false","","677.6999999880791","","","","","","","",""
"","attncheck","html-button-response","1036","1391056","0.0-313.0","1666","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","1037","1392312","0.0-314.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1038","1392819","0.0-314.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1039","1393875","0.0-314.0-2.0","1052","Confidence judgement (first response)","","","-1","-1","","","","right","86.75","50","86.75","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1040","1395695","0.0-314.0-4.0-0.0","1817","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1041","1396498","0.0-314.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1042","1397100","0.0-314.0-6.0","599.4000000059605","Confidence judgment (second response)","","","-1","-1","","","","right","86.75","50","86.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1043","1397103","0.0-315.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","11","131","263","300","37","right","86.75","true","1052","2","no","right","right","86.75","true","","599.4000000059605","","","","","","","",""
"","fixation","html-keyboard-response","1044","1398339","0.0-316.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1045","1398847","0.0-316.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1046","1399849","0.0-316.0-2.0","997.2999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","91.25","50","91.25","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1047","1400579","0.0-316.0-3.0-0.0","727","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1048","1401382","0.0-316.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1049","1402359","0.0-316.0-6.0","973.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","91.25","50","91.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1050","1402362","0.0-317.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","12","132","263","300","37","right","91.25","true","997.2999999970198","1","no","right","right","91.25","true","","973.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1051","1403600","0.0-318.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1052","1404107","0.0-318.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1053","1406026","0.0-318.0-2.0","1915.6000000089407","Confidence judgement (first response)","","","-1","-1","","","","right","81","50","81","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1054","1406873","0.0-318.0-4.0-0.0","845","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1055","1407675","0.0-318.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","right","","","","","","",""
"","confidence_second","html-keyboard-response","1056","1408364","0.0-318.0-6.0","685.7999999970198","Confidence judgment (second response)","","","-1","-1","","","","right","81","50","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1057","1408367","0.0-319.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","13","133","263","300","37","right","81","true","1915.6000000089407","2","no","right","right","81","true","","685.7999999970198","","","","","","","",""
"","fixation","html-keyboard-response","1058","1409824","0.0-320.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1059","1410331","0.0-320.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1060","1411753","0.0-320.0-2.0","1417.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","right","74.5","50","74.5","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1061","1412574","0.0-320.0-5.0-0.0","820","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1062","1413378","0.0-320.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1063","1414252","0.0-320.0-6.0","871.2000000029802","Confidence judgment (second response)","","","-1","-1","","","","right","74.5","50","74.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1064","1414255","0.0-321.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","8","14","134","263","300","37","right","74.5","true","1417.5999999940395","3","no","right","right","74.5","true","","871.2000000029802","","","","","","","",""
"","block_message","html-button-response","1065","1420132","0.0-322.0","5873","block message","0","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","1066","1421564","0.0-323.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1067","1422071","0.0-323.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1068","1423181","0.0-323.0-2.0","1104.7999999970198","Confidence judgement (first response)","","","-1","-1","","","","right","87.5","50","87.5","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1069","1424667","0.0-323.0-3.0-0.0","1484","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1070","1425470","0.0-323.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1071","1426338","0.0-323.0-6.0","864","Confidence judgment (second response)","","","-1","-1","","","","right","87.5","50","87.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1072","1426340","0.0-324.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","0","135","263","300","37","right","87.5","true","1104.7999999970198","1","no","right","right","87.5","true","","864","","","","","","","",""
"","fixation","html-keyboard-response","1073","1427550","0.0-325.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1074","1428058","0.0-325.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1075","1429253","0.0-325.0-2.0","1190.5999999940395","Confidence judgement (first response)","","","-1","-1","","","","left","79.75","79.75","50","false","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1076","1430048","0.0-325.0-5.0-0.0","792","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1077","1430852","0.0-325.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1078","1431806","0.0-325.0-6.0","951.5","Confidence judgment (second response)","","","-1","-1","","","","left","79.75","79.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1079","1431809","0.0-326.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","1","136","263","300","37","left","79.75","false","1190.5999999940395","3","no","right","left","79.75","true","","951.5","","","","","","","",""
"","fixation","html-keyboard-response","1080","1433032","0.0-327.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1081","1433540","0.0-327.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1082","1434520","0.0-327.0-2.0","976.3000000119209","Confidence judgement (first response)","","","-1","-1","","","","right","93","50","93","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1083","1435305","0.0-327.0-3.0-0.0","782","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1084","1436108","0.0-327.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1085","1437116","0.0-327.0-6.0","1005.5","Confidence judgment (second response)","","","-1","-1","","","","right","93","50","93","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1086","1437119","0.0-328.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","9","2","137","263","300","37","right","93","true","976.3000000119209","1","no","right","right","93","true","","1005.5","","","","","","","",""
"","fixation","html-keyboard-response","1087","1438380","0.0-329.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1088","1438886","0.0-329.0-1.0","null","[Dot display: left=263, right=300, diff=37]","null","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1089","1440059","0.0-329.0-2.0","1169.4000000059605","Confidence judgement (first response)","","","-1","-1","","","","right","85.25","50","85.25","true","37","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1090","1441321","0.0-329.0-3.0-0.0","1259","[advice choice Y,N]","1","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1091","1442124","0.0-329.0-3.0-2.0-0.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1092","1443067","0.0-329.0-6.0","939.8000000119209","Confidence judgment (second response)","","","-1","-1","","","","right","85.25","50","85.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
