"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","920","1856976","0.0-282.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","921","1857484","0.0-282.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","922","1860071","0.0-282.0-2.0","2583.5","Confidence judgement (first response)","","","-1","-1","","","","left","80.25","80.25","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","923","1861170","0.0-282.0-5.0-0.0","1096","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","924","1861973","0.0-282.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","925","1863003","0.0-282.0-6.0","1026.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","80.25","80.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","926","1863005","0.0-283.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","9","114","300","274","26","left","80.25","true","2583.5","3","yes","right","left","80.25","false","","1026.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","927","1864391","0.0-284.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","928","1864902","0.0-284.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","929","1867236","0.0-284.0-2.0","2330.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","90.25","90.25","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","930","1868203","0.0-284.0-4.0-0.0","965","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","931","1869007","0.0-284.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","932","1871653","0.0-284.0-6.0","2642.0999999046326","Confidence judgment (second response)","","","-1","-1","","","","left","99.25","99.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","933","1871655","0.0-285.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","10","115","300","274","26","left","90.25","true","2330.5999999046326","2","yes","left","left","99.25","true","","2642.0999999046326","","","","","","",""
"","fixation","html-keyboard-response","934","1873013","0.0-286.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","935","1873522","0.0-286.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","936","1875985","0.0-286.0-2.0","2460.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","94.75","94.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","937","1877170","0.0-286.0-4.0-0.0","1183","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","938","1877973","0.0-286.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","939","1880203","0.0-286.0-6.0","2227","Confidence judgment (second response)","","","-1","-1","","","","left","99.5","99.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","940","1880205","0.0-287.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","11","116","300","274","26","left","94.75","true","2460.5999999046326","2","yes","left","left","99.5","true","","2227","","","","","","",""
"","fixation","html-keyboard-response","941","1881514","0.0-288.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","942","1882022","0.0-288.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","943","1885271","0.0-288.0-2.0","3245","Confidence judgement (first response)","","","-1","-1","","","","left","91.5","91.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","944","1886354","0.0-288.0-4.0-0.0","1080","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","945","1887156","0.0-288.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","946","1889685","0.0-288.0-6.0","2526.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","99.5","99.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","947","1889687","0.0-289.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","12","117","300","274","26","left","91.5","true","3245","2","yes","left","left","99.5","true","","2526.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","948","1890918","0.0-290.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","949","1891424","0.0-290.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","950","1895038","0.0-290.0-2.0","3609.5","Confidence judgement (first response)","","","-1","-1","","","","right","84.5","50","84.5","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","951","1896453","0.0-290.0-5.0-0.0","1413","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","952","1897257","0.0-290.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","953","1898820","0.0-290.0-6.0","1559.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","84.5","50","84.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","954","1898823","0.0-291.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","13","118","274","300","26","right","84.5","true","3609.5","3","yes","left","right","84.5","false","","1559.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","955","1900184","0.0-292.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","956","1900692","0.0-292.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","957","1903655","0.0-292.0-2.0","2958.5999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","82.75","82.75","50","false","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","958","1904704","0.0-292.0-4.0-0.0","1047","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","959","1905509","0.0-292.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","960","1907702","0.0-292.0-6.0","2191","Confidence judgment (second response)","","","-1","-1","","","","right","98.25","50","98.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","961","1907705","0.0-293.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","14","119","274","300","26","left","82.75","false","2958.5999999046326","2","yes","right","right","98.25","true","","2191","","","","","","",""
"","block_message","html-button-response","962","1909287","0.0-294.0","1579","block message","0","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","963","1910571","0.0-295.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","964","1911078","0.0-295.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","965","1916420","0.0-295.0-2.0","5338.799999952316","Confidence judgement (first response)","","","-1","-1","","","","left","71.75","71.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","966","1919454","0.0-295.0-3.0-0.0","3032","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","967","1920258","0.0-295.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","968","1923004","0.0-295.0-6.0","2741.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","left","99.25","99.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","969","1923007","0.0-296.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","0","120","300","274","26","left","71.75","true","5338.799999952316","1","yes","left","left","99.25","true","","2741.5999999046326","","","","","","",""
"","fixation","html-keyboard-response","970","1924413","0.0-297.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","971","1924922","0.0-297.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","972","1927438","0.0-297.0-2.0","2512","Confidence judgement (first response)","","","-1","-1","","","","right","75.75","50","75.75","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","973","1928705","0.0-297.0-4.0-0.0","1264","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","974","1929509","0.0-297.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","975","1932019","0.0-297.0-6.0","2507.0999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","99","50","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","976","1932020","0.0-298.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","1","121","274","300","26","right","75.75","true","2512","2","yes","right","right","99","true","","2507.0999999046326","","","","","","",""
"","fixation","html-keyboard-response","977","1933378","0.0-299.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","978","1933886","0.0-299.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","979","1937189","0.0-299.0-2.0","3298.5","Confidence judgement (first response)","","","-1","-1","","","","left","84.75","84.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","980","1939521","0.0-299.0-3.0-0.0","2330","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","981","1940324","0.0-299.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","982","1942654","0.0-299.0-6.0","2326.5","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","983","1942656","0.0-300.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","2","122","300","274","26","left","84.75","true","3298.5","1","yes","left","left","98.75","true","","2326.5","","","","","","",""
"","fixation","html-keyboard-response","984","1944085","0.0-301.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","985","1944593","0.0-301.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","986","1947020","0.0-301.0-2.0","2423.5","Confidence judgement (first response)","","","-1","-1","","","","left","75","75","50","false","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","987","1948221","0.0-301.0-5.0-0.0","1199","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","988","1949025","0.0-301.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","989","1949838","0.0-301.0-6.0","808.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","75","75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","990","1949841","0.0-302.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","3","123","274","300","26","left","75","false","2423.5","3","yes","left","left","75","false","","808.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","991","1951208","0.0-303.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","992","1951716","0.0-303.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","993","1954172","0.0-303.0-2.0","2451.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","79.25","79.25","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","994","1955604","0.0-303.0-3.0-0.0","1429","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","995","1956408","0.0-303.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","996","1959538","0.0-303.0-6.0","3125.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","98.5","98.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","997","1959540","0.0-304.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","4","124","300","274","26","left","79.25","true","2451.9000000953674","1","yes","left","left","98.5","true","","3125.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","998","1960786","0.0-305.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","999","1961294","0.0-305.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1000","1963640","0.0-305.0-2.0","2340.9000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","70.5","70.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1001","1964936","0.0-305.0-3.0-0.0","1295","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1002","1965739","0.0-305.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1003","1968005","0.0-305.0-6.0","2261.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","99.25","99.25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1004","1968007","0.0-306.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","5","125","300","274","26","left","70.5","true","2340.9000000953674","1","yes","left","left","99.25","true","","2261.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1005","1969512","0.0-307.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1006","1970020","0.0-307.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1007","1972305","0.0-307.0-2.0","2281.2999999523163","Confidence judgement (first response)","","","-1","-1","","","","left","87.5","87.5","50","false","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1008","1973488","0.0-307.0-5.0-0.0","1180","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1009","1974291","0.0-307.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1010","1975621","0.0-307.0-6.0","1325.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","87.5","87.5","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1011","1975623","0.0-308.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","6","126","274","300","26","left","87.5","false","2281.2999999523163","3","yes","left","left","87.5","false","","1325.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","1012","1976954","0.0-309.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1013","1977461","0.0-309.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1014","1979923","0.0-309.0-2.0","2456.399999856949","Confidence judgement (first response)","","","-1","-1","","","","right","71.75","50","71.75","false","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1015","1981022","0.0-309.0-5.0-0.0","1097","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1016","1981825","0.0-309.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1017","1983455","0.0-309.0-6.0","1625.7999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","71.75","50","71.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1018","1983457","0.0-310.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","7","127","300","274","26","right","71.75","false","2456.399999856949","3","yes","left","right","71.75","true","","1625.7999999523163","","","","","","",""
"","fixation","html-keyboard-response","1019","1984682","0.0-311.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1020","1985191","0.0-311.0-1.0","null","[Dot display: left=300, right=273, diff=27]","null","","-1","-1","300","273","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1021","1987508","0.0-311.0-2.0","2310.7000000476837","Confidence judgement (first response)","","","-1","-1","","","","left","91.5","91.5","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1022","1988855","0.0-311.0-3.0-0.0","1345","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1023","1989659","0.0-311.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1024","1992006","0.0-311.0-6.0","2343.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","99","99","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1025","1992007","0.0-312.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","8","128","300","273","27","left","91.5","true","2310.7000000476837","1","yes","left","left","99","true","","2343.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","1026","1993465","0.0-313.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1027","1993974","0.0-313.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1028","1996007","0.0-313.0-2.0","2028.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","right","87","50","87","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","1029","1997222","0.0-313.0-5.0-0.0","1213","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","1030","1998025","0.0-313.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1031","1998955","0.0-313.0-6.0","925.5999999046326","Confidence judgment (second response)","","","-1","-1","","","","right","87","50","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1032","1998958","0.0-314.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","9","129","274","300","26","right","87","true","2028.4000000953674","3","yes","left","right","87","false","","925.5999999046326","","","","","","",""
"","fixation","html-keyboard-response","1033","2000379","0.0-315.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1034","2000888","0.0-315.0-1.0","null","[Dot display: left=300, right=274, diff=26]","null","","-1","-1","300","274","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1035","2003324","0.0-315.0-2.0","2430.4000000953674","Confidence judgement (first response)","","","-1","-1","","","","left","80.75","80.75","50","true","26","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1036","2004455","0.0-315.0-4.0-0.0","1130","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1037","2005258","0.0-315.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1038","2007355","0.0-315.0-6.0","2093.5","Confidence judgment (second response)","","","-1","-1","","","","left","98.75","98.75","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1039","2007356","0.0-316.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","10","130","300","274","26","left","80.75","true","2430.4000000953674","2","yes","left","left","98.75","true","","2093.5","","","","","","",""
"","fixation","html-keyboard-response","1040","2008802","0.0-317.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1041","2009310","0.0-317.0-1.0","null","[Dot display: left=274, right=300, diff=26]","null","","-1","-1","274","300","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1042","2012207","0.0-317.0-2.0","2891.699999809265","Confidence judgement (first response)","","","-1","-1","","","","left","87.25","87.25","50","false","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1043","2013271","0.0-317.0-4.0-0.0","1062","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1044","2014074","0.0-317.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1045","2016389","0.0-317.0-6.0","2311.199999809265","Confidence judgment (second response)","","","-1","-1","","","","right","99.25","50","99.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1046","2016390","0.0-318.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","11","131","274","300","26","left","87.25","false","2891.699999809265","2","yes","right","right","99.25","true","","2311.199999809265","","","","","","",""
"","fixation","html-keyboard-response","1047","2017889","0.0-319.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1048","2018397","0.0-319.0-1.0","null","[Dot display: left=273, right=300, diff=27]","null","","-1","-1","273","300","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1049","2020857","0.0-319.0-2.0","2455.399999856949","Confidence judgement (first response)","","","-1","-1","","","","left","92","92","50","false","27","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","1050","2022173","0.0-319.0-4.0-0.0","1313","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1051","2022977","0.0-319.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1052","2025656","0.0-319.0-6.0","2675.5","Confidence judgment (second response)","","","-1","-1","","","","right","99","50","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1053","2025658","0.0-320.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","12","132","273","300","27","left","92","false","2455.399999856949","2","yes","right","right","99","true","","2675.5","","","","","","",""
