"success","task","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","correct_1","rt_1","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","correct_2","rt_2","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response","question_order"
"","fixation","html-keyboard-response","880","2712434","0.0-267.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","881","2712946","0.0-267.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","882","2717888","0.0-267.0-2.0","4937.899999976158","Confidence judgement (first response)","","","-1","-1","","","","left","83.5","83.5","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","883","2719141","0.0-267.0-5.0-0.0","1253","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","884","2719953","0.0-267.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","885","2723030","0.0-267.0-6.0","3074.5","Confidence judgment (second response)","","","-1","-1","","","","left","84","84","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","886","2723033","0.0-268.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","4","109","254","300","46","left","83.5","false","4937.899999976158","3","yes","right","left","84","true","false","3074.5","","","","","","",""
"","fixation","html-keyboard-response","887","2724359","0.0-269.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","888","2724871","0.0-269.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","889","2730497","0.0-269.0-2.0","5623.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","82","50","82","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","890","2732546","0.0-269.0-3.0-0.0","2047","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","891","2733358","0.0-269.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","892","2739278","0.0-269.0-6.0","5917.099999904633","Confidence judgment (second response)","","","-1","-1","","","","right","75.5","50","75.5","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","893","2739281","0.0-270.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","5","110","254","300","46","right","82","true","5623.399999976158","1","yes","left","right","75.5","false","true","5917.099999904633","","","","","","",""
"","fixation","html-keyboard-response","894","2740537","0.0-271.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","895","2741049","0.0-271.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","896","2746546","0.0-271.0-2.0","5493.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","75.75","50","75.75","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","897","2747832","0.0-271.0-3.0-0.0","1284","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","898","2748635","0.0-271.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","899","2751607","0.0-271.0-6.0","2969.2000000476837","Confidence judgment (second response)","","","-1","-1","","","","left","72.75","72.75","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","900","2751609","0.0-272.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","6","111","254","300","46","right","75.75","true","5493.399999976158","1","yes","left","left","72.75","false","false","2969.2000000476837","","","","","","",""
"","fixation","html-keyboard-response","901","2752915","0.0-273.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","902","2753426","0.0-273.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","903","2755854","0.0-273.0-2.0","2425.3000000715256","Confidence judgement (first response)","","","-1","-1","","","","right","91.25","50","91.25","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","904","2761986","0.0-273.0-3.0-0.0","6131","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","905","2762790","0.0-273.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","906","2779194","0.0-273.0-6.0","16399.899999976158","Confidence judgment (second response)","","","-1","-1","","","","left","54.25","54.25","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","907","2779197","0.0-274.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","7","112","254","300","46","right","91.25","true","2425.3000000715256","1","yes","left","left","54.25","false","false","16399.899999976158","","","","","","",""
"","fixation","html-keyboard-response","908","2780463","0.0-275.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","909","2780973","0.0-275.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","910","2784128","0.0-275.0-2.0","3152.1999999284744","Confidence judgement (first response)","","","-1","-1","","","","left","95.5","95.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","911","2785686","0.0-275.0-3.0-0.0","1557","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","912","2786488","0.0-275.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","913","2788908","0.0-275.0-6.0","2417.600000023842","Confidence judgment (second response)","","","-1","-1","","","","left","99.5","99.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","914","2788910","0.0-276.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","8","113","300","254","46","left","95.5","true","3152.1999999284744","1","yes","left","left","99.5","true","true","2417.600000023842","","","","","","",""
"","fixation","html-keyboard-response","915","2790399","0.0-277.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","916","2790912","0.0-277.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","917","2793114","0.0-277.0-2.0","2200.2000000476837","Confidence judgement (first response)","","","-1","-1","","","","right","85","50","85","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","918","2794434","0.0-277.0-4.0-0.0","1318","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","919","2795240","0.0-277.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","920","2799423","0.0-277.0-6.0","4181.300000071526","Confidence judgment (second response)","","","-1","-1","","","","right","86","50","86","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","921","2799425","0.0-278.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","9","114","254","300","46","right","85","true","2200.2000000476837","2","yes","left","right","86","false","true","4181.300000071526","","","","","","",""
"","fixation","html-keyboard-response","922","2800788","0.0-279.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","923","2801297","0.0-279.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","924","2805085","0.0-279.0-2.0","3784.399999976158","Confidence judgement (first response)","","","-1","-1","","","","right","89.25","50","89.25","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","925","2806276","0.0-279.0-5.0-0.0","1190","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","926","2807084","0.0-279.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","927","2809795","0.0-279.0-6.0","2707.399999976158","Confidence judgment (second response)","","","-1","-1","","","","right","89.5","50","89.5","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","928","2809797","0.0-280.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","10","115","254","300","46","right","89.25","true","3784.399999976158","3","yes","left","right","89.5","false","true","2707.399999976158","","","","","","",""
"","fixation","html-keyboard-response","929","2811242","0.0-281.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","930","2811760","0.0-281.0-1.0","null","[Dot display: left=255, right=300, diff=45]","null","","-1","-1","255","300","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","931","2816320","0.0-281.0-2.0","4557.200000047684","Confidence judgement (first response)","","","-1","-1","","","","right","75.25","50","75.25","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","932","2817456","0.0-281.0-3.0-0.0","1134","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","933","2818258","0.0-281.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","934","2820334","0.0-281.0-6.0","2073.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","right","95.25","50","95.25","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","935","2820336","0.0-282.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","11","116","255","300","45","right","75.25","true","4557.200000047684","1","yes","right","right","95.25","true","true","2073.2999999523163","","","","","","",""
"","attncheck","html-button-response","936","2822356","0.0-283.0","2017","attncheck","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Next","","","","",""
"","fixation","html-keyboard-response","937","2823610","0.0-284.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","938","2824125","0.0-284.0-1.0","null","[Dot display: left=300, right=255, diff=45]","null","","-1","-1","300","255","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","939","2828642","0.0-284.0-2.0","4514.099999904633","Confidence judgement (first response)","","","-1","-1","","","","left","84.75","84.75","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","940","2830091","0.0-284.0-5.0-0.0","1447","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","941","2830892","0.0-284.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","942","2833360","0.0-284.0-6.0","2465.100000023842","Confidence judgment (second response)","","","-1","-1","","","","left","84.25","84.25","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","943","2833362","0.0-285.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","12","117","300","255","45","left","84.75","true","4514.099999904633","3","yes","right","left","84.25","false","true","2465.100000023842","","","","","","",""
"","attncheck","html-button-response","944","2835813","0.0-286.0","2448","attncheck","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","","",""
"","fixation","html-keyboard-response","945","2837102","0.0-287.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","946","2837618","0.0-287.0-1.0","null","[Dot display: left=300, right=255, diff=45]","null","","-1","-1","300","255","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","947","2841123","0.0-287.0-2.0","3503.0999999046326","Confidence judgement (first response)","","","-1","-1","","","","left","88.5","88.5","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","948","2844568","0.0-287.0-4.0-0.0","3444","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","949","2845374","0.0-287.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","950","2850441","0.0-287.0-6.0","5064","Confidence judgment (second response)","","","-1","-1","","","","left","95.25","95.25","50","true","45","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","951","2850451","0.0-288.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","13","118","300","255","45","left","88.5","true","3503.0999999046326","2","yes","left","left","95.25","true","true","5064","","","","","","",""
"","fixation","html-keyboard-response","952","2851815","0.0-289.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","953","2852328","0.0-289.0-1.0","null","[Dot display: left=255, right=300, diff=45]","null","","-1","-1","255","300","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","954","2857762","0.0-289.0-2.0","5431.700000047684","Confidence judgement (first response)","","","-1","-1","","","","left","70","70","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","955","2859194","0.0-289.0-4.0-0.0","1431","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","956","2860007","0.0-289.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","957","2866670","0.0-289.0-6.0","6660.799999952316","Confidence judgment (second response)","","","-1","-1","","","","right","76.75","50","76.75","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","958","2866673","0.0-290.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","7","14","119","255","300","45","left","70","false","5431.700000047684","2","yes","right","right","76.75","true","true","6660.799999952316","","","","","","",""
"","block_message","html-button-response","959","2869564","0.0-291.0","2888","block message","0","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","html-keyboard-response","960","2870959","0.0-292.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","961","2871474","0.0-292.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","962","2881462","0.0-292.0-2.0","9986.399999976158","Confidence judgement (first response)","","","-1","-1","","","","left","74","74","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","963","2882567","0.0-292.0-4.0-0.0","1104","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","964","2883373","0.0-292.0-4.0-1.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","965","2891993","0.0-292.0-6.0","8618","Confidence judgment (second response)","","","-1","-1","","","","right","69.75","50","69.75","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","966","2891994","0.0-293.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","0","120","254","300","46","left","74","false","9986.399999976158","2","yes","right","right","69.75","true","true","8618","","","","","","",""
"","fixation","html-keyboard-response","967","2893216","0.0-294.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","968","2893734","0.0-294.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","969","2896145","0.0-294.0-2.0","2408","Confidence judgement (first response)","","","-1","-1","","","","left","86.75","86.75","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","970","2897633","0.0-294.0-5.0-0.0","1487","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","971","2898437","0.0-294.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","972","2900022","0.0-294.0-6.0","1582.8999999761581","Confidence judgment (second response)","","","-1","-1","","","","left","87.25","87.25","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","973","2900024","0.0-295.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","1","121","300","254","46","left","86.75","true","2408","3","yes","right","left","87.25","false","true","1582.8999999761581","","","","","","",""
"","fixation","html-keyboard-response","974","2901282","0.0-296.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","975","2901794","0.0-296.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","976","2905103","0.0-296.0-2.0","3306.399999976158","Confidence judgement (first response)","","","-1","-1","","","","left","75.25","75.25","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","977","2906219","0.0-296.0-5.0-0.0","1114","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","978","2907025","0.0-296.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","979","2909129","0.0-296.0-6.0","2101.1999999284744","Confidence judgment (second response)","","","-1","-1","","","","left","78.5","78.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","980","2909134","0.0-297.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","2","122","300","254","46","left","75.25","true","3306.399999976158","3","yes","right","left","78.5","false","true","2101.1999999284744","","","","","","",""
"","fixation","html-keyboard-response","981","2910512","0.0-298.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","982","2911030","0.0-298.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","983","2913018","0.0-298.0-2.0","1976","Confidence judgement (first response)","","","-1","-1","","","","left","88.25","88.25","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","forced_advice_display","html-button-response","984","2914295","0.0-298.0-4.0-0.0","1275","forcedAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","985","2915096","0.0-298.0-4.0-1.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","986","2917877","0.0-298.0-6.0","2778.2999999523163","Confidence judgment (second response)","","","-1","-1","","","","left","99.5","99.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","987","2917879","0.0-299.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","3","123","300","254","46","left","88.25","true","1976","2","yes","left","left","99.5","true","true","2778.2999999523163","","","","","","",""
"","fixation","html-keyboard-response","988","2919226","0.0-300.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","989","2919739","0.0-300.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","990","2925831","0.0-300.0-2.0","6089.899999976158","Confidence judgement (first response)","","","-1","-1","","","","right","87.25","50","87.25","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","no_advice_display","html-button-response","991","2926887","0.0-300.0-5.0-0.0","1054","noAdvice","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","blank_screen","html-keyboard-response","992","2927688","0.0-300.0-5.0-1.0","null","blank","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","993","2930480","0.0-300.0-6.0","2789.7000000476837","Confidence judgment (second response)","","","-1","-1","","","","right","87.5","50","87.5","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","994","2930482","0.0-301.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","4","124","254","300","46","right","87.25","true","6089.899999976158","3","yes","left","right","87.5","false","true","2789.7000000476837","","","","","","",""
"","fixation","html-keyboard-response","995","2931855","0.0-302.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","996","2932367","0.0-302.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","997","2934254","0.0-302.0-2.0","1884.1000000238419","Confidence judgement (first response)","","","-1","-1","","","","left","83.25","83.25","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","998","2935461","0.0-302.0-3.0-0.0","1205","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","999","2936263","0.0-302.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1000","2939998","0.0-302.0-6.0","3731.600000023842","Confidence judgment (second response)","","","-1","-1","","","","left","62.75","62.75","50","false","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1001","2940000","0.0-303.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","5","125","254","300","46","left","83.25","false","1884.1000000238419","1","yes","right","left","62.75","true","false","3731.600000023842","","","","","","",""
"","fixation","html-keyboard-response","1002","2941227","0.0-304.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1003","2941736","0.0-304.0-1.0","null","[Dot display: left=254, right=300, diff=46]","null","","-1","-1","254","300","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1004","2944234","0.0-304.0-2.0","2494.5","Confidence judgement (first response)","","","-1","-1","","","","right","83","50","83","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1005","2945656","0.0-304.0-3.0-0.0","1421","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1006","2946466","0.0-304.0-3.0-1.0-0.0","null","[advice: right]","null","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_second","html-keyboard-response","1007","2948261","0.0-304.0-6.0","1793.3999999761581","Confidence judgment (second response)","","","-1","-1","","","","right","91.5","50","91.5","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","consolidated-trial-data","consolidated-trial-data","1008","2948263","0.0-305.0","null","consolidated-trial-data","null","","","","","","","","","","","","","","","8","6","126","254","300","46","right","83","true","2494.5","1","yes","right","right","91.5","true","true","1793.3999999761581","","","","","","",""
"","fixation","html-keyboard-response","1009","2949722","0.0-306.0-0.0","null","fixation","null","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","numerosity","html-keyboard-response","1010","2950232","0.0-306.0-1.0","null","[Dot display: left=300, right=254, diff=46]","null","","-1","-1","300","254","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","confidence_first","html-keyboard-response","1011","2952205","0.0-306.0-2.0","1969.6000000238419","Confidence judgement (first response)","","","-1","-1","","","","left","85.5","85.5","50","true","46","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","advice_choice","html-button-response","1012","2953693","0.0-306.0-3.0-0.0","1486","[advice choice Y,N]","0","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_advice","html-keyboard-response","1013","2954499","0.0-306.0-3.0-1.0-0.0","null","[advice: left]","null","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","","","","","","",""
