"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","fixation","null","fixation","html-keyboard-response","557","999376","0.0-153.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","558","999887","0.0-153.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1588","Confidence judgement (first response)","","confidence_first","html-keyboard-response","559","1001478","0.0-153.0-2.0","31","non-binary","","-1","-1","","","","left","96.5","96.5","50","true","61","","","","","","","","","","","","","","","","","","","","","",""
"833","forcedAdvice","0","forced_advice_display","html-button-response","560","1002315","0.0-153.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","561","1003123","0.0-153.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"862","Confidence judgment (second response)","","confidence_second","html-keyboard-response","562","1003990","0.0-153.0-6.0","31","non-binary","","-1","-1","","","","left","88.25","88.25","50","true","61","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","563","1003995","0.0-154.0","31","non-binary","","","","","","","","","","","","","","","4","3","63","300","238","62","left","96.5","2","yes","left","left","88.25","true","","","","","",""
"1110","block message","0","block_message","html-button-response","564","1005108","0.0-155.0","31","non-binary","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","565","1005514","0.0-156.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=239, right=300, diff=61]","null","numerosity","html-keyboard-response","566","1006082","0.0-156.0-1.0","31","non-binary","","-1","-1","239","300","61","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1453","Confidence judgement (first response)","","confidence_first","html-keyboard-response","567","1007538","0.0-156.0-2.0","31","non-binary","","-1","-1","","","","right","91.25","50","91.25","true","61","","","","","","","","","","","","","","","","","","","","","",""
"946","forcedAdvice","0","forced_advice_display","html-button-response","568","1008487","0.0-156.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","569","1009304","0.0-156.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1336","Confidence judgment (second response)","","confidence_second","html-keyboard-response","570","1010643","0.0-156.0-6.0","31","non-binary","","-1","-1","","","","left","88.25","88.25","50","false","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","571","1010648","0.0-157.0","31","non-binary","","","","","","","","","","","","","","","4","4","64","239","300","61","right","91.25","2","yes","left","left","88.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","572","1010911","0.0-158.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","573","1011423","0.0-158.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1212","Confidence judgement (first response)","","confidence_first","html-keyboard-response","574","1012639","0.0-158.0-2.0","31","non-binary","","-1","-1","","","","right","93","50","93","false","62","","","","","","","","","","","","","","","","","","","","","",""
"1061","[advice choice Y,N]","0","advice_choice","html-button-response","575","1013701","0.0-158.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","576","1014523","0.0-158.0-3.0-1.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1616","Confidence judgment (second response)","","confidence_second","html-keyboard-response","577","1016143","0.0-158.0-6.0","31","non-binary","","-1","-1","","","","right","61","50","61","false","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","578","1016147","0.0-159.0","31","non-binary","","","","","","","","","","","","","","","4","5","65","300","238","62","right","93","1","yes","left","right","61","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","579","1016594","0.0-160.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=237, right=300, diff=63]","null","numerosity","html-keyboard-response","580","1017107","0.0-160.0-1.0","31","non-binary","","-1","-1","237","300","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1112","Confidence judgement (first response)","","confidence_first","html-keyboard-response","581","1018222","0.0-160.0-2.0","31","non-binary","","-1","-1","","","","right","97.25","50","97.25","true","62","","","","","","","","","","","","","","","","","","","","","",""
"848","noAdvice","0","no_advice_display","html-button-response","582","1019071","0.0-160.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","583","1019877","0.0-160.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1322","Confidence judgment (second response)","","confidence_second","html-keyboard-response","584","1021203","0.0-160.0-6.0","31","non-binary","","-1","-1","","","","left","95","95","50","false","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","585","1021207","0.0-161.0","31","non-binary","","","","","","","","","","","","","","","4","6","66","237","300","63","right","97.25","3","yes","left","left","95","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","586","1021510","0.0-162.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=237, diff=63]","null","numerosity","html-keyboard-response","587","1022026","0.0-162.0-1.0","31","non-binary","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1091","Confidence judgement (first response)","","confidence_first","html-keyboard-response","588","1023120","0.0-162.0-2.0","31","non-binary","","-1","-1","","","","left","90.5","90.5","50","true","63","","","","","","","","","","","","","","","","","","","","","",""
"872","[advice choice Y,N]","1","advice_choice","html-button-response","589","1023994","0.0-162.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","590","1024811","0.0-162.0-3.0-2.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1253","Confidence judgment (second response)","","confidence_second","html-keyboard-response","591","1026070","0.0-162.0-6.0","31","non-binary","","-1","-1","","","","left","95.75","95.75","50","true","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","592","1026073","0.0-163.0","31","non-binary","","","","","","","","","","","","","","","4","7","67","300","237","63","left","90.5","1","no","left","left","95.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","593","1026567","0.0-164.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=237, right=300, diff=63]","null","numerosity","html-keyboard-response","594","1027077","0.0-164.0-1.0","31","non-binary","","-1","-1","237","300","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"993","Confidence judgement (first response)","","confidence_first","html-keyboard-response","595","1028072","0.0-164.0-2.0","31","non-binary","","-1","-1","","","","right","94","50","94","true","63","","","","","","","","","","","","","","","","","","","","","",""
"927","[advice choice Y,N]","1","advice_choice","html-button-response","596","1029002","0.0-164.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","597","1029812","0.0-164.0-3.0-2.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"973","Confidence judgment (second response)","","confidence_second","html-keyboard-response","598","1030789","0.0-164.0-6.0","31","non-binary","","-1","-1","","","","left","96.5","96.5","50","false","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","599","1030790","0.0-165.0","31","non-binary","","","","","","","","","","","","","","","4","8","68","237","300","63","right","94","1","no","left","left","96.5","false","","","","","",""
"1643","block message","0","block_message","html-button-response","600","1032436","0.0-166.0","31","non-binary","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","601","1032690","0.0-167.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=237, right=300, diff=63]","null","numerosity","html-keyboard-response","602","1033207","0.0-167.0-1.0","31","non-binary","","-1","-1","237","300","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1282","Confidence judgement (first response)","","confidence_first","html-keyboard-response","603","1034492","0.0-167.0-2.0","31","non-binary","","-1","-1","","","","right","86.75","50","86.75","true","63","","","","","","","","","","","","","","","","","","","","","",""
"1248","noAdvice","0","no_advice_display","html-button-response","604","1035743","0.0-167.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","605","1036553","0.0-167.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1445","Confidence judgment (second response)","","confidence_second","html-keyboard-response","606","1038000","0.0-167.0-6.0","31","non-binary","","-1","-1","","","","right","88","50","88","true","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","607","1038001","0.0-168.0","31","non-binary","","","","","","","","","","","","","","","4","9","69","237","300","63","right","86.75","3","no","left","right","88","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","608","1038393","0.0-169.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=237, right=300, diff=63]","null","numerosity","html-keyboard-response","609","1038954","0.0-169.0-1.0","31","non-binary","","-1","-1","237","300","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1238","Confidence judgement (first response)","","confidence_first","html-keyboard-response","610","1040193","0.0-169.0-2.0","31","non-binary","","-1","-1","","","","right","89.75","50","89.75","true","63","","","","","","","","","","","","","","","","","","","","","",""
"873","noAdvice","0","no_advice_display","html-button-response","611","1041068","0.0-169.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","612","1041879","0.0-169.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1937","Confidence judgment (second response)","","confidence_second","html-keyboard-response","613","1043821","0.0-169.0-6.0","31","non-binary","","-1","-1","","","","right","88.5","50","88.5","true","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","614","1043826","0.0-170.0","31","non-binary","","","","","","","","","","","","","","","4","10","70","237","300","63","right","89.75","3","no","left","right","88.5","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","615","1044241","0.0-171.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=237, diff=63]","null","numerosity","html-keyboard-response","616","1044757","0.0-171.0-1.0","31","non-binary","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1220","Confidence judgement (first response)","","confidence_first","html-keyboard-response","617","1045980","0.0-171.0-2.0","31","non-binary","","-1","-1","","","","left","96.5","96.5","50","true","63","","","","","","","","","","","","","","","","","","","","","",""
"1152","noAdvice","0","no_advice_display","html-button-response","618","1047135","0.0-171.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","619","1047939","0.0-171.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1570","Confidence judgment (second response)","","confidence_second","html-keyboard-response","620","1049514","0.0-171.0-6.0","31","non-binary","","-1","-1","","","","left","76.25","76.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","621","1049518","0.0-172.0","31","non-binary","","","","","","","","","","","","","","","4","11","71","300","237","63","left","96.5","3","no","left","left","76.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","622","1049841","0.0-173.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","623","1050356","0.0-173.0-1.0","31","non-binary","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"938","Confidence judgement (first response)","","confidence_first","html-keyboard-response","624","1051298","0.0-173.0-2.0","31","non-binary","","-1","-1","","","","right","95.25","50","95.25","true","62","","","","","","","","","","","","","","","","","","","","","",""
"1564","noAdvice","0","no_advice_display","html-button-response","625","1052865","0.0-173.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","626","1053670","0.0-173.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1345","Confidence judgment (second response)","","confidence_second","html-keyboard-response","627","1055018","0.0-173.0-6.0","31","non-binary","","-1","-1","","","","right","74.5","50","74.5","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","628","1055023","0.0-174.0","31","non-binary","","","","","","","","","","","","","","","4","12","72","238","300","62","right","95.25","3","no","left","right","74.5","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","629","1055447","0.0-175.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","630","1055960","0.0-175.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1174","Confidence judgement (first response)","","confidence_first","html-keyboard-response","631","1057136","0.0-175.0-2.0","31","non-binary","","-1","-1","","","","left","89.75","89.75","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"871","forcedAdvice","0","forced_advice_display","html-button-response","632","1058010","0.0-175.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","633","1058827","0.0-175.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1618","Confidence judgment (second response)","","confidence_second","html-keyboard-response","634","1060448","0.0-175.0-6.0","31","non-binary","","-1","-1","","","","left","81.25","81.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","635","1060450","0.0-176.0","31","non-binary","","","","","","","","","","","","","","","4","13","73","300","238","62","left","89.75","2","no","left","left","81.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","636","1060821","0.0-177.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","637","1061337","0.0-177.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1262","Confidence judgement (first response)","","confidence_first","html-keyboard-response","638","1062601","0.0-177.0-2.0","31","non-binary","","-1","-1","","","","left","97.25","97.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"1098","[advice choice Y,N]","1","advice_choice","html-button-response","639","1063702","0.0-177.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","640","1064514","0.0-177.0-3.0-2.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1052","Confidence judgment (second response)","","confidence_second","html-keyboard-response","641","1065571","0.0-177.0-6.0","31","non-binary","","-1","-1","","","","left","97.25","97.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","642","1065575","0.0-178.0","31","non-binary","","","","","","","","","","","","","","","4","14","74","300","238","62","left","97.25","1","no","left","left","97.25","true","","","","","",""
"950","block message","0","block_message","html-button-response","643","1066529","0.0-179.0","31","non-binary","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"1368","attncheck","1","attncheck","html-button-response","644","1067900","0.0-180.0","31","non-binary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","","",""
"null","fixation","null","fixation","html-keyboard-response","645","1068282","0.0-181.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","646","1068796","0.0-181.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1274","Confidence judgement (first response)","","confidence_first","html-keyboard-response","647","1070072","0.0-181.0-2.0","31","non-binary","","-1","-1","","","","left","90.5","90.5","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"1335","forcedAdvice","0","forced_advice_display","html-button-response","648","1071410","0.0-181.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","649","1072222","0.0-181.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1198","Confidence judgment (second response)","","confidence_second","html-keyboard-response","650","1073425","0.0-181.0-6.0","31","non-binary","","-1","-1","","","","left","92","92","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","651","1073429","0.0-182.0","31","non-binary","","","","","","","","","","","","","","","5","0","75","300","238","62","left","90.5","2","no","left","left","92","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","652","1073810","0.0-183.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","653","1074338","0.0-183.0-1.0","31","non-binary","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1026","Confidence judgement (first response)","","confidence_first","html-keyboard-response","654","1075367","0.0-183.0-2.0","31","non-binary","","-1","-1","","","","right","91.75","50","91.75","true","62","","","","","","","","","","","","","","","","","","","","","",""
"819","[advice choice Y,N]","1","advice_choice","html-button-response","655","1076190","0.0-183.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","656","1076995","0.0-183.0-3.0-2.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1449","Confidence judgment (second response)","","confidence_second","html-keyboard-response","657","1078448","0.0-183.0-6.0","31","non-binary","","-1","-1","","","","left","94","94","50","false","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","658","1078452","0.0-184.0","31","non-binary","","","","","","","","","","","","","","","5","1","76","238","300","62","right","91.75","1","no","left","left","94","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","659","1078904","0.0-185.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","660","1079419","0.0-185.0-1.0","31","non-binary","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1416","Confidence judgement (first response)","","confidence_first","html-keyboard-response","661","1080837","0.0-185.0-2.0","31","non-binary","","-1","-1","","","","left","94.25","94.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"772","forcedAdvice","0","forced_advice_display","html-button-response","662","1081612","0.0-185.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","663","1082427","0.0-185.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"954","Confidence judgment (second response)","","confidence_second","html-keyboard-response","664","1083384","0.0-185.0-6.0","31","non-binary","","-1","-1","","","","left","72.75","72.75","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","665","1083388","0.0-186.0","31","non-binary","","","","","","","","","","","","","","","5","2","77","300","238","62","left","94.25","2","no","left","left","72.75","true","","","","","",""
"1262","attncheck","0","attncheck","html-button-response","666","1084657","0.0-187.0","31","non-binary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Stop","","","",""
"null","fixation","null","fixation","html-keyboard-response","667","1085134","0.0-188.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","668","1085647","0.0-188.0-1.0","31","non-binary","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1244","Confidence judgement (first response)","","confidence_first","html-keyboard-response","669","1086894","0.0-188.0-2.0","31","non-binary","","-1","-1","","","","right","92.75","50","92.75","true","62","","","","","","","","","","","","","","","","","","","","","",""
"759","forcedAdvice","0","forced_advice_display","html-button-response","670","1087658","0.0-188.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","671","1088475","0.0-188.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"2468","Confidence judgment (second response)","","confidence_second","html-keyboard-response","672","1090946","0.0-188.0-6.0","31","non-binary","","-1","-1","","","","right","81.75","50","81.75","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","673","1090948","0.0-189.0","31","non-binary","","","","","","","","","","","","","","","5","3","78","238","300","62","right","92.75","2","no","right","right","81.75","true","","","","","",""
"1259","block message","0","block_message","html-button-response","674","1092209","0.0-190.0","31","non-binary","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","675","1092491","0.0-191.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","676","1093003","0.0-191.0-1.0","31","non-binary","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1095","Confidence judgement (first response)","","confidence_first","html-keyboard-response","677","1094099","0.0-191.0-2.0","31","non-binary","","-1","-1","","","","right","87.25","50","87.25","true","61","","","","","","","","","","","","","","","","","","","","","",""
"1528","forcedAdvice","0","forced_advice_display","html-button-response","678","1095629","0.0-191.0-4.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","679","1096441","0.0-191.0-4.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1091","Confidence judgment (second response)","","confidence_second","html-keyboard-response","680","1097537","0.0-191.0-6.0","31","non-binary","","-1","-1","","","","right","74.5","50","74.5","true","61","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","681","1097541","0.0-192.0","31","non-binary","","","","","","","","","","","","","","","5","4","79","238","300","62","right","87.25","2","no","right","right","74.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","682","1097855","0.0-193.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=239, diff=61]","null","numerosity","html-keyboard-response","683","1098369","0.0-193.0-1.0","31","non-binary","","-1","-1","300","239","61","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1055","Confidence judgement (first response)","","confidence_first","html-keyboard-response","684","1099426","0.0-193.0-2.0","31","non-binary","","-1","-1","","","","left","99","99","50","true","61","","","","","","","","","","","","","","","","","","","","","",""
"917","[advice choice Y,N]","1","advice_choice","html-button-response","685","1100347","0.0-193.0-3.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","686","1101151","0.0-193.0-3.0-2.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1205","Confidence judgment (second response)","","confidence_second","html-keyboard-response","687","1102358","0.0-193.0-6.0","31","non-binary","","-1","-1","","","","left","94.75","94.75","50","true","61","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","688","1102362","0.0-194.0","31","non-binary","","","","","","","","","","","","","","","5","5","80","300","239","61","left","99","1","no","right","left","94.75","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","689","1102785","0.0-195.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=239, right=300, diff=61]","null","numerosity","html-keyboard-response","690","1103303","0.0-195.0-1.0","31","non-binary","","-1","-1","239","300","61","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1783","Confidence judgement (first response)","","confidence_first","html-keyboard-response","691","1105088","0.0-195.0-2.0","31","non-binary","","-1","-1","","","","right","95.25","50","95.25","true","61","","","","","","","","","","","","","","","","","","","","","",""
"739","noAdvice","0","no_advice_display","html-button-response","692","1105830","0.0-195.0-5.0-0.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","693","1106633","0.0-195.0-5.0-1.0","31","non-binary","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1212","Confidence judgment (second response)","","confidence_second","html-keyboard-response","694","1107849","0.0-195.0-6.0","31","non-binary","","-1","-1","","","","left","82.5","82.5","50","false","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","695","1107853","0.0-196.0","31","non-binary","","","","","","","","","","","","","","","5","6","81","239","300","61","right","95.25","3","no","right","left","82.5","true","","","","","",""
